id,goals,non_penalty_goals,shot,shot_on_target,tot_shot_dist,fk,pk,att_pk,xg,npxg,goals_minus_xg,non_penalty_goals_minus_npxg,non_pen_shots,season,comp
ad7b19ef,0,0,38,11,934,4,0,0,2,2,-2,-2,38,18,ENG
ae0a7ddf,0,0,6,0,157,0,0,0,0,0,0,0,6,18,ENG
af721f98,8,8,37,18,481,0,0,0,7,7,1,1,37,18,ENG
aff418dc,0,0,9,2,283,3,0,1,1,0,-1,0,8,18,ENG
b070482d,0,0,3,1,48,0,0,0,0,0,0,0,3,18,ENG
b0c71810,2,2,30,6,549,0,0,0,1,1,0,0,30,18,ENG
b1313ec4,2,2,18,7,331,0,0,0,1,1,0,0,18,18,ENG
b18095b6,2,0,5,2,123,2,2,2,2,0,0,0,3,18,ENG
b1b25949,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
b217ef29,1,1,11,2,121,0,0,0,1,1,0,0,11,18,ENG
b27b49b4,0,0,1,0,18,0,0,0,0,0,0,0,1,18,ENG
b28bbd58,2,2,62,14,1382,2,0,0,3,3,-1,-1,62,18,ENG
b2bc3b1f,9,9,64,26,960,0,0,0,9,9,0,0,64,18,ENG
b318a643,7,7,79,29,1311,1,0,0,7,7,0,0,79,18,ENG
b400bde0,18,17,86,33,1281,0,1,1,16,15,1,1,85,18,ENG
b581987a,3,3,28,8,459,0,0,0,1,1,1,1,28,18,ENG
b63f4077,0,0,8,3,68,0,0,0,1,1,-1,-1,8,18,ENG
b66315ae,13,13,54,30,648,0,0,2,13,12,0,0,52,18,ENG
b6964eb6,4,4,13,6,110,0,0,0,1,1,2,2,13,18,ENG
b7d082af,2,2,20,6,420,0,0,0,1,1,0,0,20,18,ENG
b827d5b3,2,2,20,6,410,1,0,0,1,1,0,0,20,18,ENG
b92dd711,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
b98570d1,2,2,15,4,273,0,0,0,2,2,0,0,15,18,ENG
b9fbae28,1,1,25,5,642,0,0,0,0,0,0,0,25,18,ENG
ba1e04b3,2,2,13,5,354,0,0,0,0,0,1,1,13,18,ENG
ba23a904,0,0,24,3,525,0,0,0,1,1,-1,-1,24,18,ENG
bb5fbd2b,1,1,28,9,666,1,0,0,1,1,0,0,28,18,ENG
bcf30f17,0,0,3,0,55,0,0,0,0,0,0,0,3,18,ENG
bd1d1cbb,0,0,1,0,19,0,0,0,0,0,0,0,1,18,ENG
bd8a7d05,1,1,5,1,57,0,0,0,0,0,0,0,5,18,ENG
bda6ffd4,0,0,8,1,133,0,0,0,0,0,0,0,8,18,ENG
be927d03,2,2,18,4,394,3,0,0,0,0,1,1,18,18,ENG
bf54c8cc,0,0,1,1,18,0,0,0,0,0,0,0,1,18,ENG
c0e27d1a,1,1,11,4,249,2,0,0,0,0,0,0,11,18,ENG
c204f844,0,0,5,1,117,3,0,0,0,0,0,0,5,18,ENG
c24dba2a,5,5,34,13,418,0,0,0,6,6,-1,-1,34,18,ENG
c3e39f12,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
c5942695,0,0,2,0,39,0,0,0,0,0,0,0,2,18,ENG
c596fcb0,8,8,53,19,720,0,0,0,7,7,0,0,53,18,ENG
c5b7c315,0,0,15,1,172,0,0,0,1,1,-1,-1,15,18,ENG
c5bdb6e3,0,0,2,0,36,0,0,0,0,0,0,0,2,18,ENG
c5f13182,1,1,3,3,60,0,0,0,0,0,0,0,3,18,ENG
c61f1719,1,1,4,1,39,0,0,0,0,0,0,0,4,18,ENG
c6896eab,0,0,8,2,202,3,0,0,0,0,0,0,8,18,ENG
c691bfe2,10,10,70,26,1078,0,0,0,10,10,0,0,70,18,ENG
c7aee75b,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
c92e1a31,3,3,29,10,504,0,0,0,4,4,-1,-1,29,18,ENG
c951a6df,1,1,14,9,309,0,0,0,1,1,0,0,14,18,ENG
ca2bc3df,5,5,52,16,1014,0,0,0,3,3,1,1,52,18,ENG
ca9178af,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
caa1a7f0,0,0,1,0,10,0,0,0,0,0,0,0,1,18,ENG
caffaf5a,2,2,19,4,205,1,0,0,2,2,0,0,19,18,ENG
cb4f24c6,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
cc2d7ad5,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
cc70a1d5,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
cd1acf9d,1,1,12,5,258,1,0,0,1,1,0,0,12,18,ENG
cde3309f,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
ce4246f5,1,1,20,7,420,0,0,0,1,1,0,0,20,18,ENG
ce5143da,5,5,32,13,464,0,0,0,5,5,0,0,32,18,ENG
ce9c203e,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
cea4ee8f,9,9,69,17,1097,0,0,0,9,9,0,0,69,18,ENG
cee31595,5,5,30,10,387,0,0,0,3,3,1,1,30,18,ENG
cf15bbb1,3,3,13,4,257,0,0,0,0,0,2,2,13,18,ENG
cfd5e123,0,0,4,1,117,0,0,0,0,0,0,0,4,18,ENG
cfe6238d,0,0,3,1,51,0,0,0,0,0,0,0,3,18,ENG
d0042ab9,0,0,6,1,69,0,0,0,0,0,0,0,6,18,ENG
d07e3b41,0,0,6,2,111,0,0,0,0,0,0,0,6,18,ENG
d080ed5e,1,1,16,6,408,0,0,0,0,0,0,0,16,18,ENG
d0b3ceb9,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
d2424d1b,0,0,6,1,148,0,0,0,0,0,0,0,6,18,ENG
d2bff301,1,1,9,2,88,0,0,0,0,0,0,0,9,18,ENG
d328a254,0,0,7,2,207,0,0,0,0,0,0,0,7,18,ENG
d368feb8,2,2,20,5,250,0,0,0,1,1,0,0,20,18,ENG
d436eb94,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
d4cb83cc,5,5,22,8,391,0,0,0,1,1,3,3,22,18,ENG
d56543a0,5,5,30,12,615,1,0,0,1,1,3,3,30,18,ENG
d596e193,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
d5dd5f1f,10,9,29,17,423,1,1,2,8,6,1,2,27,18,ENG
d6f88a1d,0,0,11,2,293,1,0,0,0,0,0,0,11,18,ENG
d7492450,0,0,5,2,60,0,0,0,0,0,0,0,5,18,ENG
d790907f,3,3,14,5,254,0,0,0,1,1,1,1,14,18,ENG
d79a8c87,0,0,1,0,10,0,0,0,0,0,0,0,1,18,ENG
d822a850,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
d8931174,2,2,30,8,369,0,0,0,2,2,0,0,30,18,ENG
d93c2511,0,0,1,0,25,0,0,0,0,0,0,0,1,18,ENG
d9cfca3d,2,2,22,5,413,0,0,0,1,1,0,0,22,18,ENG
da052c14,7,6,65,20,1228,4,1,1,7,6,0,0,64,18,ENG
da2b8db3,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
da7b447d,0,0,9,1,119,0,0,0,0,0,0,0,9,18,ENG
dc6f5bdd,0,0,10,3,138,0,0,0,1,1,-1,-1,10,18,ENG
dd0daf32,3,3,36,16,712,1,0,0,2,2,0,0,36,18,ENG
de112b84,1,1,22,7,490,0,0,0,1,1,0,0,22,18,ENG
def899bd,0,0,2,0,37,0,0,0,0,0,0,0,2,18,ENG
df540668,0,0,1,0,32,1,0,0,0,0,0,0,1,18,ENG
e06683ca,0,0,27,6,393,1,0,0,2,2,-2,-2,27,18,ENG
e0900238,1,1,12,3,277,0,0,0,0,0,0,0,12,18,ENG
e0991c04,0,0,5,1,139,0,0,0,0,0,0,0,5,18,ENG
e0bc6fdc,0,0,2,2,36,0,0,0,0,0,0,0,2,18,ENG
e2716bd0,9,9,54,20,858,2,0,0,7,7,1,1,54,18,ENG
e342ad68,32,31,142,64,2172,4,1,2,24,22,7,8,140,18,ENG
e3a5814e,0,0,5,0,104,0,0,0,0,0,0,0,5,18,ENG
e46012d4,8,8,93,39,2259,15,0,0,5,5,2,2,93,18,ENG
e514ab62,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
e58a03c6,6,6,57,21,815,4,0,0,8,8,-2,-2,57,18,ENG
e5d01ecf,1,1,9,3,186,0,0,0,0,0,0,0,9,18,ENG
e61b8aee,1,1,66,17,1828,8,0,0,2,2,-1,-1,66,18,ENG
e726e11e,3,3,35,11,588,0,0,0,3,3,0,0,35,18,ENG
e76cb9cc,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
e77dc3b2,1,1,22,7,323,0,0,0,3,3,-2,-2,22,18,ENG
e7ca0439,3,3,23,8,289,0,0,0,2,2,0,0,23,18,ENG
e860c42f,0,0,12,1,282,0,0,0,0,0,0,0,12,18,ENG
e9208654,0,0,8,2,212,0,0,0,0,0,0,0,8,18,ENG
e92cd3f7,0,0,7,3,121,0,0,0,0,0,0,0,7,18,ENG
e97fd090,2,2,32,7,524,0,0,0,3,3,-1,-1,32,18,ENG
eaeca114,2,2,18,8,201,0,0,0,1,1,0,0,18,18,ENG
eb58eef0,1,1,38,9,722,1,0,0,2,2,-1,-1,38,18,ENG
eb7822d7,1,1,18,2,486,0,0,0,0,0,0,0,18,18,ENG
ebd0a048,0,0,11,1,181,0,0,0,1,1,-1,-1,11,18,ENG
ec7e6ad1,0,0,25,5,660,8,0,0,1,1,-1,-1,25,18,ENG
ec9a28ce,0,0,12,2,297,0,0,0,0,0,0,0,12,18,ENG
ed1e53f3,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
eed56f6c,1,1,3,2,21,0,0,0,0,0,0,0,3,18,ENG
ef619b0b,7,7,56,25,929,0,0,0,6,6,0,0,56,18,ENG
efe6f6ac,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
f0021247,2,2,16,4,286,1,0,0,1,1,0,0,16,18,ENG
f07be45a,10,7,39,11,975,3,3,6,8,3,1,3,33,18,ENG
f15a50e8,0,0,8,2,166,0,0,0,0,0,0,0,8,18,ENG
f1e8372d,4,4,27,15,310,0,0,0,3,3,0,0,27,18,ENG
f25b010f,1,1,8,2,84,0,0,0,0,0,0,0,8,18,ENG
f2f29dda,12,8,47,19,686,0,4,6,11,7,0,0,41,18,ENG
f3709655,1,1,1,1,29,1,0,0,0,0,1,1,1,18,ENG
f42456eb,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
f4290206,7,7,65,22,1105,9,0,0,4,4,2,2,65,18,ENG
f520049f,0,0,2,0,26,0,0,0,0,0,0,0,2,18,ENG
f586779e,5,5,42,13,550,0,0,0,6,6,-1,-1,42,18,ENG
f5deef4c,0,0,1,0,34,0,0,0,0,0,0,0,1,18,ENG
f5e6d08d,0,0,8,1,94,0,0,0,0,0,0,0,8,18,ENG
f5efb153,2,2,9,2,84,0,0,0,1,1,0,0,9,18,ENG
f631c17f,0,0,4,0,60,0,0,0,0,0,0,0,4,18,ENG
f6d7d690,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
f72293fc,2,2,54,18,1171,6,0,0,3,3,-1,-1,54,18,ENG
f76e6b4e,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
f7d50789,0,0,10,1,207,0,0,0,0,0,0,0,10,18,ENG
f7ee69fb,0,0,11,3,271,0,0,0,0,0,0,0,11,18,ENG
f874dd44,2,2,29,8,501,0,0,0,2,2,0,0,29,18,ENG
f8fcd2a5,2,2,10,5,78,0,0,0,2,2,0,0,10,18,ENG
fa031b34,5,5,95,22,1434,2,0,0,10,10,-5,-5,95,18,ENG
faf55ce4,0,0,1,0,16,0,0,0,0,0,0,0,1,18,ENG
fb2dec57,2,2,19,8,256,0,0,0,2,2,0,0,19,18,ENG
fc166e49,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
fd3f57ce,0,0,10,2,190,1,0,0,1,1,-1,-1,10,18,ENG
fdd85f94,0,0,36,5,799,0,0,0,1,1,-1,-1,36,18,ENG
fe012aca,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
ff527768,4,2,13,4,339,0,2,2,2,0,1,1,11,18,ENG
ff9fcd4d,1,1,20,4,434,3,0,0,1,1,0,0,20,18,ENG
ffec9769,1,1,7,4,95,0,0,0,1,1,0,0,7,18,ENG
000b3da6,0,0,2,1,29,0,0,0,0,0,0,0,2,18,SPA
003a5c72,1,1,20,5,384,1,0,0,1,1,0,0,20,18,SPA
00b28772,0,0,7,2,109,0,0,0,0,0,0,0,7,18,SPA
011d8c56,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
01ae64cd,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
01eb744d,8,8,47,26,855,0,0,0,5,5,2,2,47,18,SPA
02c15616,0,0,6,0,158,0,0,0,0,0,0,0,6,18,SPA
02d2c436,0,0,4,0,50,0,0,0,0,0,0,0,4,18,SPA
04965583,1,1,8,6,111,0,0,0,1,1,0,0,8,18,SPA
04a65a8f,4,4,16,9,184,0,0,0,2,2,1,1,16,18,SPA
04ac8285,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
04e17fd5,4,4,47,13,761,0,0,1,5,4,-1,0,46,18,SPA
05384ea1,0,0,6,3,113,0,0,0,0,0,0,0,6,18,SPA
05a4465d,3,3,24,7,477,0,0,2,3,1,0,1,22,18,SPA
0657888a,0,0,9,2,194,0,0,0,0,0,0,0,9,18,SPA
070a3904,1,1,29,8,748,2,0,0,1,1,0,0,29,18,SPA
07a0baa9,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
07d67579,1,1,9,2,129,0,0,0,0,0,0,0,9,18,SPA
080ac8d8,0,0,2,0,46,0,0,0,0,0,0,0,2,18,SPA
08511d65,4,2,25,12,320,2,2,3,5,3,-1,-1,22,18,SPA
0959c2a2,0,0,18,4,475,0,0,0,0,0,0,0,18,18,SPA
09a9e921,15,14,72,33,1123,0,1,1,14,13,1,0,71,18,SPA
0a0cc13c,11,11,64,26,953,2,0,1,11,10,0,0,63,18,SPA
0a447501,8,8,24,12,259,0,0,0,5,5,2,2,24,18,SPA
0ac94a23,2,2,29,9,524,0,0,0,5,5,-3,-3,29,18,SPA
0ae4e09a,3,2,26,7,421,0,1,1,4,3,-1,-1,25,18,SPA
0af4dcf0,9,8,30,15,453,0,1,1,5,5,3,2,29,18,SPA
0b90bb97,12,11,42,19,529,1,1,1,8,7,3,3,41,18,SPA
0c3f7197,1,1,12,5,260,0,0,0,0,0,0,0,12,18,SPA
0d10333c,5,4,42,13,802,3,1,1,5,4,0,0,41,18,SPA
0e7ccfc4,0,0,5,3,75,1,0,0,0,0,0,0,5,18,SPA
0ef89a37,8,8,37,20,784,0,0,0,3,3,4,4,37,18,SPA
0f138d5a,0,0,1,0,10,0,0,0,0,0,0,0,1,18,SPA
1001ae82,2,2,19,12,476,2,0,0,0,0,1,1,19,18,SPA
102fda08,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
10e25802,0,0,3,0,94,0,0,0,0,0,0,0,3,18,SPA
113fb4ea,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
119b9a8e,0,0,8,2,140,2,0,0,0,0,0,0,8,18,SPA
11c30a46,0,0,10,2,227,0,0,0,0,0,0,0,10,18,SPA
1214f0a6,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
1250086e,1,1,5,3,51,0,0,0,0,0,0,0,5,18,SPA
12a875ce,0,0,2,0,18,0,0,0,0,0,0,0,2,18,SPA
12c50af5,2,2,12,5,195,0,0,0,1,1,0,0,12,18,SPA
130a7a3f,6,6,57,19,1174,2,0,0,4,4,1,1,57,18,SPA
13b0c150,0,0,2,0,60,0,0,0,0,0,0,0,2,18,SPA
148d4105,0,0,1,1,22,0,0,0,0,0,0,0,1,18,SPA
1512328c,0,0,18,5,363,0,0,0,1,1,-1,-1,18,18,SPA
1633fc8a,5,5,23,11,299,1,0,0,2,2,2,2,23,18,SPA
167c1bb0,1,1,11,1,223,0,0,0,1,1,0,0,11,18,SPA
174651c8,2,2,12,5,385,3,0,0,1,1,1,1,12,18,SPA
174f09a6,0,0,9,1,103,0,0,0,0,0,0,0,9,18,SPA
1771f2c1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
1961b2aa,0,0,7,0,121,0,0,0,0,0,0,0,7,18,SPA
19b776e9,3,3,25,13,367,0,0,0,4,4,-1,-1,25,18,SPA
1a317a1b,0,0,7,1,194,1,0,0,0,0,0,0,7,18,SPA
1b17ed86,1,1,13,2,321,3,0,0,0,0,0,0,13,18,SPA
1b84dbe1,0,0,2,1,30,0,0,0,0,0,0,0,2,18,SPA
1bda5842,11,11,49,25,632,0,0,0,8,8,2,2,49,18,SPA
1c8dc17d,1,1,13,3,274,0,0,0,0,0,0,0,13,18,SPA
1d1691ad,0,0,8,5,150,0,0,0,0,0,0,0,8,18,SPA
1d5f96d9,0,0,8,3,104,0,0,0,1,1,-1,-1,8,18,SPA
1f079188,1,1,12,2,254,0,0,0,0,0,0,0,12,18,SPA
1fa85681,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
1fb1c435,16,15,91,37,1501,2,1,1,13,12,2,2,90,18,SPA
1fe0492d,0,0,8,0,181,0,0,0,0,0,0,0,8,18,SPA
1fe67e86,0,0,3,0,61,0,0,0,0,0,0,0,3,18,SPA
20b9f052,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
21164a21,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
217011a0,0,0,6,2,93,0,0,0,1,1,-1,-1,6,18,SPA
21d4e122,0,0,4,0,97,0,0,0,0,0,0,0,4,18,SPA
220c11f1,21,16,69,32,917,0,5,5,17,13,3,2,64,18,SPA
22df75d8,0,0,1,1,26,0,0,0,0,0,0,0,1,18,SPA
2306bfde,0,0,1,0,32,0,0,0,0,0,0,0,1,18,SPA
23593121,2,2,7,3,114,0,0,0,1,1,0,0,7,18,SPA
23f32ea1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
240d3a0b,0,0,20,1,566,0,0,0,0,0,0,0,20,18,SPA
24279b8b,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
244f57b9,0,0,5,2,100,1,0,0,0,0,0,0,5,18,SPA
24f59bb2,2,2,13,4,196,0,0,0,1,1,0,0,13,18,SPA
251336da,0,0,3,1,36,0,0,0,0,0,0,0,3,18,SPA
2513a588,2,2,13,4,199,0,0,0,1,1,0,0,13,18,SPA
2515040a,1,1,11,2,146,0,0,0,1,1,0,0,11,18,SPA
25c72b36,0,0,1,0,26,0,0,0,0,0,0,0,1,18,SPA
26f2473f,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
283c7121,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
28d596a0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
293211e1,9,6,56,23,756,0,3,5,11,7,-2,-1,51,18,SPA
294450ba,0,0,6,1,193,2,0,0,0,0,0,0,6,18,SPA
2946f9a1,3,3,9,4,123,0,0,0,1,1,1,1,9,18,SPA
29b61deb,0,0,14,4,305,0,0,0,1,1,-1,-1,14,18,SPA
2a0c8ba4,6,5,38,16,782,4,1,2,4,2,1,2,36,18,SPA
2a70c756,1,1,9,3,214,3,0,0,0,0,0,0,9,18,SPA
2b15a82a,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
2bee98fd,2,2,39,17,721,2,0,0,4,4,-2,-2,39,18,SPA
2cea96ce,0,0,4,0,90,0,0,0,0,0,0,0,4,18,SPA
2e23c66b,6,6,42,15,575,0,0,0,7,7,-1,-1,42,18,SPA
2e8fc160,0,0,7,2,146,0,0,0,0,0,0,0,7,18,SPA
2ef16f06,0,0,1,0,27,0,0,0,0,0,0,0,1,18,SPA
2f3e911a,0,0,5,2,129,0,0,0,0,0,0,0,5,18,SPA
3024e383,0,0,15,0,406,4,0,0,0,0,0,0,15,18,SPA
30672832,0,0,2,1,35,0,0,0,0,0,0,0,2,18,SPA
307fcd26,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
31223bcf,2,2,18,6,455,1,0,0,1,1,0,0,18,18,SPA
314eeab1,0,0,1,0,21,0,0,0,0,0,0,0,1,18,SPA
322ba2df,0,0,2,0,44,0,0,0,0,0,0,0,2,18,SPA
32b84cec,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
335fa267,1,1,8,4,149,0,0,0,0,0,0,0,8,18,SPA
348e4809,1,1,11,2,105,0,0,0,1,1,0,0,11,18,SPA
3536fdc1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
355c883a,0,0,3,1,110,0,0,0,0,0,0,0,3,18,SPA
35f6db55,8,8,79,26,1264,0,0,0,10,10,-2,-2,79,18,SPA
379652be,0,0,8,2,160,0,0,0,0,0,0,0,8,18,SPA
37e103f8,0,0,1,1,14,0,0,0,0,0,0,0,1,18,SPA
37f1cf47,0,0,6,1,123,0,0,0,0,0,0,0,6,18,SPA
37f96552,2,2,45,14,882,0,0,0,3,3,-1,-1,45,18,SPA
38699c72,1,1,16,7,260,0,0,0,1,1,0,0,16,18,SPA
39583cfd,1,1,8,4,108,0,0,0,1,1,0,0,8,18,SPA
39e9c09a,0,0,1,0,20,0,0,0,0,0,0,0,1,18,SPA
3a6a49f7,3,3,15,7,243,0,0,0,3,3,0,0,15,18,SPA
3a9c4b7b,1,1,3,2,56,0,0,0,0,0,0,0,3,18,SPA
3aa4a3be,7,7,29,14,437,0,0,0,4,4,2,2,29,18,SPA
3b9f859b,0,0,3,2,61,0,0,0,0,0,0,0,3,18,SPA
3c7bc9bd,0,0,17,1,596,0,0,0,0,0,0,0,17,18,SPA
3d7e48ce,1,1,13,3,270,0,0,0,0,0,0,0,13,18,SPA
3e1858af,2,1,19,5,345,1,1,1,2,1,0,0,18,18,SPA
3e4f735d,0,0,29,3,864,10,0,1,1,0,-1,0,28,18,SPA
3e5a168c,0,0,1,0,26,0,0,0,0,0,0,0,1,18,SPA
3ecc11d8,0,0,1,0,7,0,0,0,0,0,0,0,1,18,SPA
3eed9821,1,1,9,5,99,0,0,0,0,0,0,0,9,18,SPA
3f10bd22,1,1,19,4,359,0,0,0,1,1,0,0,19,18,SPA
3f79a1c8,1,1,25,5,455,0,0,0,1,1,0,0,25,18,SPA
3fc45c73,1,1,19,5,269,1,0,0,1,1,0,0,19,18,SPA
41c12f75,1,1,1,1,7,0,0,0,0,0,0,0,1,18,SPA
42276181,7,5,18,11,262,0,2,2,6,4,0,0,16,18,SPA
4242011c,0,0,26,4,306,0,0,0,2,2,-2,-2,26,18,SPA
42dcf26d,0,0,16,3,176,0,0,0,1,1,-1,-1,16,18,SPA
43f71e77,7,4,57,20,798,0,3,6,14,9,-7,-5,51,18,SPA
4410f0b0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
44b61913,0,0,2,0,30,0,0,0,0,0,0,0,2,18,SPA
45af8a54,6,6,56,22,1075,3,0,0,4,4,1,1,56,18,SPA
45b9b619,1,1,24,5,340,0,0,0,2,2,-1,-1,24,18,SPA
45e304c8,1,1,15,4,339,1,0,0,0,0,0,0,15,18,SPA
4601e194,2,2,15,5,216,0,0,0,2,2,0,0,15,18,SPA
46166b49,0,0,14,2,259,0,0,0,1,1,-1,-1,14,18,SPA
467bae22,4,4,56,13,896,0,0,0,6,6,-2,-2,56,18,SPA
46a8347f,0,0,4,0,60,0,0,0,0,0,0,0,4,18,SPA
46e07328,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
4737cebe,3,3,60,14,1122,5,0,0,6,6,-3,-3,60,18,SPA
474ecac8,1,1,7,2,151,0,0,0,0,0,0,0,7,18,SPA
48593154,3,3,17,6,244,0,0,0,2,2,0,0,17,18,SPA
485e4939,0,0,3,0,92,0,0,0,0,0,0,0,3,18,SPA
487d9b09,0,0,9,4,159,0,0,0,0,0,0,0,9,18,SPA
48e4c485,0,0,2,1,40,0,0,0,0,0,0,0,2,18,SPA
48e89655,2,1,29,4,606,1,1,1,3,2,-1,-1,28,18,SPA
4958bfb2,0,0,13,6,270,0,0,0,1,1,-1,-1,13,18,SPA
49ea92be,1,1,18,4,363,0,0,0,1,1,0,0,18,18,SPA
4a478107,10,7,58,22,1055,0,3,3,10,7,0,0,55,18,SPA
4a895384,1,1,4,1,38,0,0,0,0,0,0,0,4,18,SPA
4ac7608e,1,1,13,3,217,0,0,0,0,0,0,0,13,18,SPA
4accb7e0,2,2,10,5,151,0,0,0,1,1,0,0,10,18,SPA
4b32b2be,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
4b3f2936,0,0,21,6,499,0,0,0,0,0,0,0,21,18,SPA
4bc5f2b4,0,0,8,3,222,2,0,0,0,0,0,0,8,18,SPA
4c0a6a48,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
4c2e9442,17,17,83,37,1054,1,0,0,14,14,2,2,83,18,SPA
4c5b14d2,4,4,33,14,676,9,0,0,3,3,0,0,33,18,SPA
4cafb146,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
4d224fe8,5,5,32,12,742,2,0,0,3,3,1,1,32,18,SPA
4db76f57,0,0,2,1,30,0,0,0,0,0,0,0,2,18,SPA
4e2c27bb,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
4efd29bb,2,2,7,5,95,0,0,0,0,0,1,1,7,18,SPA
4f28a6ff,3,3,14,5,116,0,0,0,2,2,0,0,14,18,SPA
4f6d9bcd,0,0,1,0,27,0,0,0,0,0,0,0,1,18,SPA
4ffb647d,1,1,5,1,43,0,0,0,0,0,0,0,5,18,SPA
5070881b,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
50b51fac,0,0,4,0,114,0,0,0,0,0,0,0,4,18,SPA
51e3954c,0,0,5,1,94,0,0,0,0,0,0,0,5,18,SPA
529f49ab,3,3,22,3,565,4,0,0,1,1,1,1,22,18,SPA
532e1e4f,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
54073b28,1,0,25,3,630,5,1,1,1,1,0,-1,24,18,SPA
5418d47c,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
54f5ce34,0,0,5,3,62,0,0,0,0,0,0,0,5,18,SPA
55126f3b,4,4,29,14,617,1,0,0,2,2,1,1,29,18,SPA
555f3a0b,1,1,11,3,272,1,0,0,1,1,0,0,11,18,SPA
56cafd0a,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
576575e5,0,0,1,0,29,0,0,0,0,0,0,0,1,18,SPA
57ebd662,3,2,34,11,690,0,1,1,3,2,0,0,33,18,SPA
581c5276,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
5890cef1,2,1,31,12,706,5,1,2,2,1,0,0,29,18,SPA
58afe001,1,1,21,3,491,1,0,0,1,1,0,0,21,18,SPA
58bc7d18,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
59b7d823,0,0,18,5,480,0,0,0,0,0,0,0,18,18,SPA
59d53e8a,1,1,4,1,81,0,0,0,0,0,0,0,4,18,SPA
5a3f6fae,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
5ab0ea87,1,1,5,3,53,0,0,0,1,1,0,0,5,18,SPA
5b2a4b8d,0,0,1,0,15,0,0,0,0,0,0,0,1,18,SPA
5b5724d2,0,0,3,1,83,0,0,0,0,0,0,0,3,18,SPA
5c256395,0,0,1,0,34,0,0,0,0,0,0,0,1,18,SPA
5c2da10f,8,7,42,21,723,1,1,1,5,4,2,2,41,18,SPA
5c7845f6,1,1,20,3,558,0,0,0,0,0,0,0,20,18,SPA
5ca20b7a,1,1,11,3,213,0,0,0,0,0,0,0,11,18,SPA
5ce0b5ba,7,7,35,11,805,2,0,0,2,2,4,4,35,18,SPA
