id,sca,sca_pass_live,sca_pass_dead,sca_take_on,sca_shot,sca_fouled,sca_def,gca,gca_pass_live,gca_pass_dead,gca_take_on,gca_shot,gca_fouled,gca_def,season,comp
1d1691ad,9,9,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
1d8e9add,3,3,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
1ddbb0da,1,0,1,0,0,0,0,0,0,0,0,0,0,0,19,CL
1e26e376,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
1e43fad8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,19,CL
1f9328da,14,11,0,0,2,1,0,0,0,0,0,0,0,0,19,CL
1fb1c435,21,18,0,0,1,2,0,1,1,0,0,0,0,0,19,CL
21512407,30,18,12,0,0,0,0,1,1,0,0,0,0,0,19,CL
21a66f6a,32,19,0,6,3,3,1,2,1,0,1,0,0,0,19,CL
2319ebe3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
2327c29e,4,1,0,0,1,2,0,3,1,0,0,1,1,0,19,CL
2475dcc6,72,57,1,8,3,3,0,11,6,0,3,1,1,0,19,CL
24b98f95,6,6,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
24fc70d3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,19,CL
2696b6a9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
2784f898,8,4,1,1,1,1,0,1,0,0,0,0,1,0,19,CL
27f0fcda,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
28b1f3ce,22,16,0,2,1,2,1,1,1,0,0,0,0,0,19,CL
28eea0fc,8,8,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
292a652a,2,2,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
2946f9a1,6,6,0,0,0,0,0,1,1,0,0,0,0,0,19,CL
29733c72,4,4,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
2973d8ff,9,6,0,2,0,1,0,1,0,0,1,0,0,0,19,CL
29c02c9f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
2a8683b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
2acd49b9,13,12,0,1,0,0,0,2,2,0,0,0,0,0,19,CL
2b114be3,24,17,2,1,0,4,0,6,5,0,1,0,0,0,19,CL
2b5527c4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,19,CL
2b622f01,39,20,0,10,5,3,1,7,3,0,4,0,0,0,19,CL
2b8360f1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
2bcc6d52,2,2,0,0,0,0,0,1,1,0,0,0,0,0,19,CL
2c0f8e9e,8,5,1,0,1,1,0,0,0,0,0,0,0,0,19,CL
2c20f2fb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
2c44a35d,5,2,0,1,1,1,0,1,1,0,0,0,0,0,19,CL
2d24d7a2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,19,CL
2d3f7367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
2d61d13a,2,2,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
2db2fd7b,8,8,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
2e06f387,2,1,1,0,0,0,0,0,0,0,0,0,0,0,19,CL
2e4f5f03,24,18,1,1,3,1,0,3,3,0,0,0,0,0,19,CL
2e7ff968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
2f3452eb,3,2,0,1,0,0,0,0,0,0,0,0,0,0,19,CL
2f557579,22,18,1,1,2,0,0,0,0,0,0,0,0,0,19,CL
2f7acede,14,14,0,0,0,0,0,1,1,0,0,0,0,0,19,CL
2f895007,2,2,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
2f90f6b8,33,22,11,0,0,0,0,5,3,2,0,0,0,0,19,CL
2f965a72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
30223b33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
30941e96,11,9,2,0,0,0,0,1,1,0,0,0,0,0,19,CL
30f5ffa9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
314f2124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
3189f61a,5,3,2,0,0,0,0,0,0,0,0,0,0,0,19,CL
31c69ef1,4,1,0,0,2,0,1,0,0,0,0,0,0,0,19,CL
321f83a2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
32c0491f,7,5,0,2,0,0,0,1,1,0,0,0,0,0,19,CL
3353737a,11,8,1,1,1,0,0,3,2,0,1,0,0,0,19,CL
335fa267,19,16,1,1,0,0,1,0,0,0,0,0,0,0,19,CL
33b8d077,20,17,2,0,0,0,1,1,1,0,0,0,0,0,19,CL
346d51d9,8,5,0,0,2,1,0,0,0,0,0,0,0,0,19,CL
34c3b935,1,0,1,0,0,0,0,0,0,0,0,0,0,0,19,CL
34e38ddf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
356c9002,4,3,1,0,0,0,0,1,0,1,0,0,0,0,19,CL
3626daea,5,3,0,2,0,0,0,0,0,0,0,0,0,0,19,CL
36a3ff67,18,13,1,1,1,1,1,1,1,0,0,0,0,0,19,CL
3708e9fa,10,9,0,0,0,1,0,1,1,0,0,0,0,0,19,CL
375622c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
37f606f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
38ac43d3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
392a7aea,25,15,7,1,1,0,1,4,3,0,0,1,0,0,19,CL
39769cff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
3984a078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
3b15ef2d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
3b61c9ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
3b8674e6,17,14,0,2,0,0,1,0,0,0,0,0,0,0,19,CL
3b9858f5,5,5,0,0,0,0,0,1,1,0,0,0,0,0,19,CL
3bb7b8b4,2,2,0,0,0,0,0,1,1,0,0,0,0,0,19,CL
3bb7f478,26,15,0,5,5,1,0,4,3,0,0,1,0,0,19,CL
3c6089ab,15,14,0,1,0,0,0,2,2,0,0,0,0,0,19,CL
3cefcaef,23,18,0,1,2,2,0,2,2,0,0,0,0,0,19,CL
3d50bcdb,1,0,0,0,1,0,0,0,0,0,0,0,0,0,19,CL
3e96f3e7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
3eb22ec9,35,26,1,3,2,3,0,7,6,0,0,0,1,0,19,CL
3eed9821,4,3,0,0,0,0,1,0,0,0,0,0,0,0,19,CL
3ef0fa48,3,3,0,0,0,0,0,1,1,0,0,0,0,0,19,CL
3f65d5ce,1,0,1,0,0,0,0,1,0,1,0,0,0,0,19,CL
41df88b8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
41f32541,8,6,0,1,0,0,1,0,0,0,0,0,0,0,19,CL
42276181,4,3,0,1,0,0,0,0,0,0,0,0,0,0,19,CL
42ec696a,2,0,2,0,0,0,0,0,0,0,0,0,0,0,19,CL
42fd9c7f,31,24,0,3,2,2,0,7,5,0,1,1,0,0,19,CL
433dc9a2,15,14,1,0,0,0,0,2,2,0,0,0,0,0,19,CL
436a9dd0,5,4,0,0,0,1,0,0,0,0,0,0,0,0,19,CL
43a166b4,3,1,0,1,0,1,0,1,1,0,0,0,0,0,19,CL
43b78598,17,11,1,1,3,1,0,2,0,0,1,1,0,0,19,CL
43cd8b69,5,3,0,1,0,1,0,1,0,0,0,0,1,0,19,CL
44781702,13,11,0,0,0,2,0,1,1,0,0,0,0,0,19,CL
44ac04e9,13,7,0,0,3,1,2,3,2,0,0,1,0,0,19,CL
44eb9093,12,12,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
4515f00d,5,4,0,1,0,0,0,0,0,0,0,0,0,0,19,CL
45af8a54,20,14,1,1,3,0,1,0,0,0,0,0,0,0,19,CL
4601e194,33,31,1,0,0,0,1,6,5,0,0,0,0,1,19,CL
46a8347f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
47064058,2,1,1,0,0,0,0,0,0,0,0,0,0,0,19,CL
47af88b8,4,4,0,0,0,0,0,1,1,0,0,0,0,0,19,CL
47fd5136,12,6,6,0,0,0,0,0,0,0,0,0,0,0,19,CL
481c9ece,8,6,1,1,0,0,0,0,0,0,0,0,0,0,19,CL
4887118d,2,1,0,1,0,0,0,0,0,0,0,0,0,0,19,CL
48a2b92a,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
48b28bfd,2,2,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
48b3dd60,13,12,0,0,0,1,0,1,1,0,0,0,0,0,19,CL
49296448,24,14,8,1,1,0,0,3,1,2,0,0,0,0,19,CL
493924a7,21,20,1,0,0,0,0,0,0,0,0,0,0,0,19,CL
4958bfb2,16,15,0,1,0,0,0,1,1,0,0,0,0,0,19,CL
497228f9,6,4,0,0,0,1,1,1,1,0,0,0,0,0,19,CL
4a5a45c7,28,16,8,3,0,1,0,3,2,1,0,0,0,0,19,CL
4a6914ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
4b6960d2,7,6,0,0,0,1,0,0,0,0,0,0,0,0,19,CL
4b803b3c,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
4bd414c1,5,5,0,0,0,0,0,1,1,0,0,0,0,0,19,CL
4c370d81,24,21,1,1,1,0,0,2,2,0,0,0,0,0,19,CL
4c3a6744,11,8,0,1,0,2,0,0,0,0,0,0,0,0,19,CL
4c45cdc2,7,6,1,0,0,0,0,0,0,0,0,0,0,0,19,CL
4c5b714f,4,4,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
4c6facae,14,11,0,0,0,2,1,1,0,0,0,0,1,0,19,CL
4cc82fe1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
4d034881,16,13,0,3,0,0,0,3,3,0,0,0,0,0,19,CL
4d224fe8,13,13,0,0,0,0,0,2,2,0,0,0,0,0,19,CL
4d3e9033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
4d982baf,6,3,0,0,2,0,1,1,0,0,0,1,0,0,19,CL
4dbd0916,16,11,4,0,1,0,0,2,2,0,0,0,0,0,19,CL
4dbdf7f7,5,3,0,0,1,1,0,0,0,0,0,0,0,0,19,CL
4dedd469,5,4,0,0,0,0,1,0,0,0,0,0,0,0,19,CL
4e133a88,4,4,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
4e204552,7,7,0,0,0,0,0,1,1,0,0,0,0,0,19,CL
4e358a2d,7,4,0,0,3,0,0,0,0,0,0,0,0,0,19,CL
4f1e6a0b,37,32,0,3,1,1,0,5,3,0,2,0,0,0,19,CL
4f28a6ff,5,5,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
4fa7cb9b,8,6,1,1,0,0,0,1,1,0,0,0,0,0,19,CL
5042e5c2,3,3,0,0,0,0,0,1,1,0,0,0,0,0,19,CL
5064d4c1,7,5,0,1,0,1,0,0,0,0,0,0,0,0,19,CL
509a4ccb,7,4,0,2,0,1,0,0,0,0,0,0,0,0,19,CL
50c1ff86,5,4,1,0,0,0,0,0,0,0,0,0,0,0,19,CL
50ccf47d,8,7,0,0,0,0,1,0,0,0,0,0,0,0,19,CL
50dc94ce,29,24,0,3,1,1,0,5,3,0,1,0,1,0,19,CL
5148dcc5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
51a3c4c8,8,6,0,0,1,1,0,2,1,0,0,0,1,0,19,CL
51a56075,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
51cf8561,9,9,0,0,0,0,0,3,3,0,0,0,0,0,19,CL
51dbeea9,3,2,0,1,0,0,0,0,0,0,0,0,0,0,19,CL
526541e5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
5271c8f1,6,4,0,0,1,0,1,1,0,0,0,1,0,0,19,CL
527f063d,9,3,0,2,4,0,0,4,0,0,2,2,0,0,19,CL
529f49ab,6,6,0,0,0,0,0,2,2,0,0,0,0,0,19,CL
52ec54d0,15,14,0,0,0,1,0,3,2,0,0,0,1,0,19,CL
532d2690,5,3,1,0,0,1,0,1,1,0,0,0,0,0,19,CL
53e07d0b,9,8,0,0,1,0,0,1,1,0,0,0,0,0,19,CL
549c6ba7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
54b4dc4e,17,12,2,0,3,0,0,2,2,0,0,0,0,0,19,CL
54e4866f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
54f2d108,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
55126f3b,22,14,7,0,0,1,0,2,1,1,0,0,0,0,19,CL
555d5edd,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
55abe554,6,6,0,0,0,0,0,1,1,0,0,0,0,0,19,CL
5631b735,2,1,0,0,0,0,1,0,0,0,0,0,0,0,19,CL
56b5d64e,27,16,0,5,4,0,2,4,3,0,1,0,0,0,19,CL
56f7a928,20,12,2,0,2,4,0,0,0,0,0,0,0,0,19,CL
580d52dd,15,12,1,0,0,2,0,1,1,0,0,0,0,0,19,CL
5832ebfe,8,8,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
58a160e1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,19,CL
58a9a4d9,9,8,1,0,0,0,0,1,1,0,0,0,0,0,19,CL
58ce23e5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
58eee997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
591477c9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
5939baa2,4,3,0,0,0,0,1,1,1,0,0,0,0,0,19,CL
5a2cb25d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
5ab0ea87,25,23,0,0,1,1,0,1,1,0,0,0,0,0,19,CL
5afafbfe,3,3,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
5b54bf3b,4,3,1,0,0,0,0,0,0,0,0,0,0,0,19,CL
5c2b4f07,9,5,0,2,0,1,1,1,1,0,0,0,0,0,19,CL
5c4dc0ff,3,3,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
5cb1d026,9,9,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
5cdddffa,25,18,0,3,3,1,0,2,1,0,0,1,0,0,19,CL
5d0d1ec7,3,2,0,0,0,0,1,0,0,0,0,0,0,0,19,CL
5d4f7d61,5,2,0,1,1,1,0,0,0,0,0,0,0,0,19,CL
5d5219b1,14,11,0,1,1,1,0,0,0,0,0,0,0,0,19,CL
5dfc6ad5,13,10,0,3,0,0,0,2,1,0,1,0,0,0,19,CL
5e1028e5,6,5,1,0,0,0,0,0,0,0,0,0,0,0,19,CL
5e861944,26,13,9,1,0,2,1,1,1,0,0,0,0,0,19,CL
5e8936be,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
5eae500a,12,10,0,2,0,0,0,3,1,0,2,0,0,0,19,CL
5eecec3d,2,2,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
5f424f35,11,4,1,3,2,1,0,1,0,1,0,0,0,0,19,CL
6025fab1,19,18,0,1,0,0,0,1,1,0,0,0,0,0,19,CL
603116a7,11,11,0,0,0,0,0,1,1,0,0,0,0,0,19,CL
60359288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
603cb947,33,23,2,4,2,2,0,4,1,2,1,0,0,0,19,CL
615c4d8f,9,4,3,0,1,1,0,1,0,0,0,1,0,0,19,CL
6190474d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
61b0b44d,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
61f63784,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
6228469d,5,3,0,0,2,0,0,0,0,0,0,0,0,0,19,CL
63d17038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
6421ec64,6,4,1,0,0,1,0,3,3,0,0,0,0,0,19,CL
6434f10d,8,7,0,1,0,0,0,0,0,0,0,0,0,0,19,CL
66116290,10,7,0,2,0,1,0,0,0,0,0,0,0,0,19,CL
6622454d,54,30,11,5,3,4,1,5,3,0,0,1,0,1,19,CL
6639e500,6,5,1,0,0,0,0,0,0,0,0,0,0,0,19,CL
67b3d74b,11,7,0,0,1,2,1,1,1,0,0,0,0,0,19,CL
67cdbc0e,11,7,0,0,2,1,1,1,1,0,0,0,0,0,19,CL
6822ea0c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
6853490f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
691bef82,20,17,0,0,2,1,0,0,0,0,0,0,0,0,19,CL
691f64f5,14,5,6,1,1,1,0,0,0,0,0,0,0,0,19,CL
69384e5d,54,34,4,7,4,5,0,8,4,0,1,0,3,0,19,CL
6938d79b,5,5,0,0,0,0,0,1,1,0,0,0,0,0,19,CL
6941883f,2,0,1,0,1,0,0,0,0,0,0,0,0,0,19,CL
69960ac3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
6a189491,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
6a829019,5,5,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
6bd05d38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
6c7762c3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
6c811eb7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
6cafd68d,2,2,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
6ce1f46f,52,30,18,2,0,1,1,3,1,2,0,0,0,0,19,CL
6ceef869,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
6e5497ca,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
6e592fa4,9,6,1,0,2,0,0,3,2,0,0,1,0,0,19,CL
6ec6fde0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
6f51e382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
6f639ec7,10,10,0,0,0,0,0,2,2,0,0,0,0,0,19,CL
6fdac234,4,3,0,0,0,1,0,1,1,0,0,0,0,0,19,CL
6fe90922,19,16,0,1,1,0,1,0,0,0,0,0,0,0,19,CL
70cf63ca,17,10,0,0,3,3,1,0,0,0,0,0,0,0,19,CL
70d74ece,22,15,0,5,1,0,1,3,2,0,1,0,0,0,19,CL
70d8e84c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
7111d552,16,9,0,5,2,0,0,3,2,0,1,0,0,0,19,CL
715bf047,12,5,5,0,1,1,0,1,1,0,0,0,0,0,19,CL
716e7308,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
71ec39ef,5,5,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
7230b807,5,2,0,0,1,2,0,3,1,0,0,0,2,0,19,CL
7272a72a,22,19,0,2,0,1,0,3,3,0,0,0,0,0,19,CL
73000a79,2,2,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
731e29b8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
732b0cf9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,19,CL
733e7ad8,2,2,0,0,0,0,0,1,1,0,0,0,0,0,19,CL
73d6a176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
74419746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
7460ca0d,21,14,5,1,1,0,0,0,0,0,0,0,0,0,19,CL
746fec7d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
74bafc9c,8,7,0,0,1,0,0,1,1,0,0,0,0,0,19,CL
77d7c96f,7,6,0,0,0,0,1,2,2,0,0,0,0,0,19,CL
77e84962,13,8,1,1,1,1,1,3,1,0,1,0,1,0,19,CL
78841da9,23,17,4,1,0,1,0,3,2,0,0,0,1,0,19,CL
79019bf4,3,3,0,0,0,0,0,1,1,0,0,0,0,0,19,CL
79083382,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
791abba1,8,5,1,0,1,1,0,2,1,0,0,0,1,0,19,CL
79370f8c,5,5,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
79c90e45,11,11,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
7a11550b,9,6,2,0,0,1,0,1,1,0,0,0,0,0,19,CL
7a20d90a,3,2,0,0,1,0,0,0,0,0,0,0,0,0,19,CL
7a2e46a8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
7aac47fe,4,4,0,0,0,0,0,1,1,0,0,0,0,0,19,CL
7b18b6db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
7b4c1f6e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
7b9ecf02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
7ba6d84e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
7bcc0708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
7c0000fd,3,3,0,0,0,0,0,1,1,0,0,0,0,0,19,CL
7c1a0c67,22,18,0,2,1,1,0,2,0,0,0,1,1,0,19,CL
7c9fa389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
7cab69b5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
7d9397f8,2,1,0,0,0,1,0,0,0,0,0,0,0,0,19,CL
7ec7738e,18,12,3,1,2,0,0,1,0,1,0,0,0,0,19,CL
7f3b388c,10,9,0,0,0,0,1,0,0,0,0,0,0,0,19,CL
7f609bfc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
7f97771d,4,4,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
7fb301af,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
807e869a,22,14,2,3,2,0,1,0,0,0,0,0,0,0,19,CL
80f36c88,8,5,3,0,0,0,0,0,0,0,0,0,0,0,19,CL
8104e41e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
810e3c74,14,14,0,0,0,0,0,1,1,0,0,0,0,0,19,CL
816192f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
819b3158,23,14,8,0,1,0,0,3,3,0,0,0,0,0,19,CL
824bd41a,3,3,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
82b1198a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
82dbf623,12,9,0,2,1,0,0,1,1,0,0,0,0,0,19,CL
8387afe6,3,1,2,0,0,0,0,0,0,0,0,0,0,0,19,CL
8454388c,4,4,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
85613cf0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
85686f86,2,2,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
862fa9fb,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
8637e09a,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
8652a85c,1,0,0,0,1,0,0,0,0,0,0,0,0,0,19,CL
867239d3,40,30,0,2,1,7,0,4,3,0,0,0,1,0,19,CL
8696bc90,3,3,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
86dd16a8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
86dd77d1,10,9,0,0,0,1,0,0,0,0,0,0,0,0,19,CL
86e7deaf,2,2,0,0,0,0,0,1,1,0,0,0,0,0,19,CL
873ce3a2,4,3,0,0,1,0,0,0,0,0,0,0,0,0,19,CL
874d7a32,5,3,0,0,1,0,1,0,0,0,0,0,0,0,19,CL
87575fd9,8,6,0,0,1,0,1,0,0,0,0,0,0,0,19,CL
8778c910,5,5,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
8794e251,7,4,0,1,1,1,0,1,0,0,1,0,0,0,19,CL
881ef58c,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
88a359d4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
88a9ea33,12,5,4,2,1,0,0,0,0,0,0,0,0,0,19,CL
88c89891,4,2,0,0,0,1,1,1,1,0,0,0,0,0,19,CL
88e357ef,16,10,1,3,0,1,1,1,1,0,0,0,0,0,19,CL
892d5bb1,16,13,2,0,0,0,1,5,3,1,0,0,0,1,19,CL
89565ac5,6,5,0,0,1,0,0,1,1,0,0,0,0,0,19,CL
89ac64a6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
89b2c8a9,20,13,4,0,3,0,0,2,1,1,0,0,0,0,19,CL
89d10e53,11,7,1,1,1,1,0,0,0,0,0,0,0,0,19,CL
89f951b5,22,19,1,0,1,1,0,2,2,0,0,0,0,0,19,CL
8a7a5ad7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
8aafd64f,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
8b788c01,19,11,0,3,3,2,0,1,1,0,0,0,0,0,19,CL
8d3d3b0a,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
8d78e732,19,12,0,3,2,1,1,4,2,0,1,0,1,0,19,CL
8e088e04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
8e34b9f5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,19,CL
8f62b6ee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
8f696594,38,25,7,2,2,2,0,4,4,0,0,0,0,0,19,CL
8fd9996f,13,10,0,0,1,1,1,0,0,0,0,0,0,0,19,CL
90d7dda6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
9139bb12,12,10,0,1,1,0,0,3,3,0,0,0,0,0,19,CL
92e7e919,38,20,0,9,6,3,0,4,2,0,1,1,0,0,19,CL
935e6b8f,35,31,1,2,1,0,0,4,3,0,0,1,0,0,19,CL
93a50d2c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
947e036f,3,1,1,0,0,0,1,1,1,0,0,0,0,0,19,CL
94b2001f,3,3,0,0,0,0,0,1,1,0,0,0,0,0,19,CL
95a24690,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
96094cbc,17,5,12,0,0,0,0,1,1,0,0,0,0,0,19,CL
960acc0a,11,8,0,2,0,1,0,2,2,0,0,0,0,0,19,CL
96b03fe2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
980522ec,64,40,11,1,9,2,1,7,5,1,0,1,0,0,19,CL
984a5a64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
9907b1c8,10,7,0,2,0,1,0,0,0,0,0,0,0,0,19,CL
99813635,4,4,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
99de6b6f,2,1,0,0,0,1,0,1,0,0,0,0,1,0,19,CL
9a1f2e1c,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
9ae9eaea,3,3,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
9bcd6455,3,3,0,0,0,0,0,1,1,0,0,0,0,0,19,CL
9c94165b,17,11,4,0,2,0,0,1,1,0,0,0,0,0,19,CL
9d12e142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
9d60028d,10,10,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
9e1035f8,2,1,0,1,0,0,0,0,0,0,0,0,0,0,19,CL
9efa1d25,14,12,0,1,1,0,0,1,1,0,0,0,0,0,19,CL
9f84febe,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
9f8e9423,2,2,0,0,0,0,0,0,0,0,0,0,0,0,19,CL
a022e78c,22,11,6,3,0,1,1,5,3,1,1,0,0,0,19,CL
a0b4bb3e,23,19,1,0,1,2,0,4,3,0,0,0,1,0,19,CL
