id,matches,minutes,nineties,starts,completed,sub,sub_unused,onpitch_goals,onpitch_goals_ag,onpitch_goals_delta,onpitch_xg,onpitch_xga,onpitch_xg_delta,season,comp
d4133fa1,23,1942,21.6,21,20,2,2,19,37,-18,22.0,32.1,-10.1,20,FRA
d4d35152,8,236,2.6,2,1,6,8,2,4,-2,2.8,3.0,-0.2,20,FRA
d504b3e1,15,862,9.6,12,2,3,2,15,10,5,12.7,8.5,4.3,20,FRA
d512db65,2,100,1.1,1,1,1,0,2,1,1,1.8,0.9,0.9,20,FRA
d520120b,23,1997,22.2,22,21,1,0,24,29,-5,25.8,31.9,-6.1,20,FRA
d5f2f82b,19,1476,16.4,15,15,4,0,46,14,32,50.6,13.3,37.3,20,FRA
d63e2912,21,1620,18.0,19,15,2,1,22,19,3,24.7,21.5,3.2,20,FRA
d6f88a1d,22,1221,13.6,13,9,9,1,21,15,6,23.5,19.6,3.9,20,FRA
d7bf3d19,26,1695,18.8,18,12,8,2,18,25,-7,20.8,24.2,-3.4,20,FRA
d83f8f69,4,317,3.5,3,3,1,24,4,6,-2,3.0,6.5,-3.5,20,FRA
d8992b84,20,1029,11.4,11,8,9,3,11,13,-2,11.5,16.1,-4.5,20,FRA
d8b97bb3,1,10,0.1,0,0,1,0,0,0,0,0.1,0.1,0.0,20,FRA
d9764034,20,1753,19.5,20,18,0,5,32,31,1,33.8,29.8,4.0,20,FRA
d9a66c60,5,106,1.2,1,0,4,12,1,2,-1,2.3,1.3,1.0,20,FRA
dab1b8dc,1,90,1.0,1,1,0,5,1,2,-1,2.7,3.6,-0.9,20,FRA
db7849ca,12,849,9.4,9,6,3,2,14,15,-1,12.0,10.9,1.1,20,FRA
db87a2c4,1,90,1.0,1,1,0,3,2,0,2,1.6,0.4,1.2,20,FRA
dcfb17f4,4,46,0.5,0,0,4,3,0,0,0,0.6,0.7,-0.1,20,FRA
de488e56,20,1738,19.3,20,16,0,0,20,21,-1,20.2,23.0,-2.8,20,FRA
debc2f28,15,544,6.0,5,0,10,6,7,16,-9,6.5,11.0,-4.4,20,FRA
dff153a4,17,814,9.0,8,6,9,9,25,10,15,24.5,7.9,16.6,20,FRA
e067808c,20,899,10.0,9,2,11,4,13,16,-3,12.0,19.1,-7.1,20,FRA
e0f3a1f6,22,1838,20.4,22,19,0,3,27,31,-4,23.5,35.2,-11.8,20,FRA
e110ea4b,1,9,0.1,0,0,1,5,0,0,0,0.0,0.3,-0.3,20,FRA
e162b013,16,1242,13.8,14,11,2,5,37,12,25,35.2,12.6,22.7,20,FRA
e1df6989,24,2009,22.3,22,17,2,2,24,27,-3,23.9,25.7,-1.8,20,FRA
e2f9bb5f,16,1077,12.0,9,7,7,3,14,16,-2,13.7,16.1,-2.5,20,FRA
e34fc66d,18,1531,17.0,17,17,1,10,29,17,12,22.6,18.5,4.1,20,FRA
e3756e72,1,62,0.7,1,0,0,5,1,3,-2,0.8,1.6,-0.8,20,FRA
e3d0b0c4,17,1503,16.7,17,15,0,10,18,15,3,22.9,14.3,8.6,20,FRA
e3e05edf,21,1821,20.2,21,17,0,6,25,21,4,21.9,22.8,-0.9,20,FRA
e4b72e34,19,1476,16.4,17,13,2,3,17,27,-10,19.1,22.1,-3.0,20,FRA
e4bb1f08,3,32,0.4,0,0,3,10,1,0,1,0.4,0.2,0.2,20,FRA
e50623a0,20,1646,18.3,19,18,1,3,18,24,-6,16.3,26.2,-10.0,20,FRA
e54a9890,23,1803,20.0,23,13,0,3,26,14,12,23.4,19.9,3.4,20,FRA
e562a02e,2,68,0.8,1,0,1,0,1,2,-1,1.1,1.8,-0.7,20,FRA
e5cd9da6,4,160,1.8,2,0,2,3,1,3,-2,0.9,2.8,-2.0,20,FRA
e61bdd69,14,1057,11.7,12,10,2,6,17,11,6,18.4,16.6,1.9,20,FRA
e6777e6b,23,2053,22.8,23,22,0,3,26,26,0,28.0,26.8,1.1,20,FRA
e68f2cb4,15,1101,12.2,12,8,3,1,13,27,-14,13.8,17.4,-3.6,20,FRA
e6eadfb8,11,818,9.1,10,6,1,2,18,10,8,9.9,10.2,-0.3,20,FRA
e768de1f,26,2266,25.2,26,21,0,1,26,30,-4,25.1,33.6,-8.5,20,FRA
e7986081,27,2188,24.3,24,20,3,1,38,23,15,34.7,23.6,11.1,20,FRA
e8a65bc8,1,5,0.1,0,0,1,2,0,0,0,0.2,0.6,-0.4,20,FRA
e8edfdc9,17,799,8.9,7,5,10,2,9,13,-4,10.1,16.0,-6.0,20,FRA
e90af77c,5,130,1.4,1,0,4,4,1,4,-3,1.7,2.8,-1.1,20,FRA
e90dc1d5,4,160,1.8,2,0,2,4,2,4,-2,2.1,4.3,-2.2,20,FRA
e97150c0,21,1806,20.1,20,19,1,1,23,18,5,25.2,23.3,1.8,20,FRA
e9743d8a,3,151,1.7,2,0,1,4,3,2,1,4.3,2.4,1.9,20,FRA
ea02beaf,26,1959,21.7,21,11,5,0,20,14,6,25.7,20.7,5.0,20,FRA
ea0aa7e0,18,811,9.0,8,5,10,7,8,15,-7,13.6,13.0,0.6,20,FRA
ea0ff634,25,1350,15.0,14,6,11,3,26,22,4,18.1,20.2,-2.1,20,FRA
ea42c03f,10,858,9.5,9,8,1,5,5,20,-15,11.4,18.6,-7.2,20,FRA
ea540835,4,91,1.0,0,0,4,3,0,1,-1,1.3,1.2,0.1,20,FRA
ecada4fc,21,1890,21.0,21,21,0,1,59,18,41,56.4,18.2,38.2,20,FRA
ed45c4a5,26,2060,22.9,23,17,3,1,33,23,10,30.0,24.2,5.8,20,FRA
ed90babd,16,1123,12.5,14,4,2,0,20,15,5,16.3,18.6,-2.3,20,FRA
edd1466a,20,1528,17.0,18,14,2,5,18,20,-2,20.1,21.3,-1.2,20,FRA
edd81e2a,9,810,9.0,9,9,0,0,10,7,3,7.9,13.1,-5.2,20,FRA
ef2e5e1a,25,1416,15.7,15,13,10,0,21,17,4,22.6,19.1,3.5,20,FRA
ef7cd87a,27,2221,24.7,24,22,3,0,23,24,-1,26.9,24.5,2.4,20,FRA
ef9c1c95,26,2054,22.8,23,19,3,0,30,21,9,31.9,24.0,7.9,20,FRA
f00de885,26,2340,26.0,26,26,0,0,38,25,13,35.1,25.1,10.0,20,FRA
f10983ae,17,1389,15.4,16,14,1,4,11,26,-15,16.2,21.8,-5.5,20,FRA
f18d7ab2,10,766,8.5,8,6,2,3,8,14,-6,8.8,14.0,-5.1,20,FRA
f3600c02,17,709,7.9,8,2,9,3,9,8,1,12.7,11.1,1.6,20,FRA
f3642ba8,9,88,1.0,0,0,9,4,3,3,0,1.8,2.2,-0.5,20,FRA
f36c432f,9,473,5.3,5,0,4,0,6,6,0,7.0,5.1,1.9,20,FRA
f449640d,21,1679,18.7,18,18,3,4,29,38,-9,34.5,31.1,3.5,20,FRA
f4bc42b1,23,1508,16.8,15,10,8,1,17,17,0,16.1,19.1,-3.0,20,FRA
f5044e54,26,2252,25.0,25,23,1,0,38,34,4,32.4,39.8,-7.3,20,FRA
f54d2149,7,592,6.6,7,5,0,5,8,5,3,6.6,6.5,0.1,20,FRA
f5b6fb78,23,1896,21.1,21,19,2,0,27,28,-1,21.5,28.6,-7.2,20,FRA
f5c8b425,18,848,9.4,9,4,9,0,14,8,6,14.5,10.4,4.1,20,FRA
f5efb153,25,2183,24.3,25,24,0,2,36,28,8,25.8,30.6,-4.8,20,FRA
f6496133,20,1146,12.7,13,2,7,8,10,24,-14,13.1,19.5,-6.4,20,FRA
f7691f63,22,1489,16.5,16,11,6,2,24,23,1,24.4,23.5,0.9,20,FRA
f7b1d4e0,5,231,2.6,2,1,3,0,5,2,3,4.7,1.7,3.0,20,FRA
f81ef10d,8,568,6.3,7,4,1,12,10,5,5,8.8,6.5,2.4,20,FRA
f83c8d6c,22,1525,16.9,18,12,4,0,22,18,4,18.8,19.9,-1.1,20,FRA
f84a807c,2,62,0.7,1,0,1,0,0,2,-2,0.6,0.7,-0.1,20,FRA
f86ca403,13,632,7.1,8,3,5,11,13,6,7,8.2,7.7,0.5,20,FRA
f98b15f0,27,1994,22.2,23,13,4,1,21,32,-11,24.5,31.9,-7.5,20,FRA
f9921b7f,6,121,1.3,1,0,5,10,1,5,-4,0.7,3.5,-2.8,20,FRA
f99fe221,18,1441,16.0,16,13,2,1,21,21,0,19.7,23.3,-3.6,20,FRA
f9d5908e,9,490,5.4,6,1,3,5,11,9,2,7.2,8.6,-1.4,20,FRA
fa060e71,1,45,0.5,0,0,1,4,1,1,0,0.2,0.7,-0.5,20,FRA
fa18c72e,21,828,9.2,7,3,14,5,11,14,-3,14.1,13.1,1.0,20,FRA
fb14aa28,24,1676,18.6,20,9,4,0,21,29,-8,21.2,25.4,-4.2,20,FRA
fbbb9269,12,913,10.1,10,7,2,0,17,16,1,12.7,15.4,-2.6,20,FRA
fbf76716,15,930,10.4,10,6,5,2,17,11,6,13.6,10.200000000000001,3.4,20,FRA
fc62f087,16,1201,13.3,14,10,2,5,27,9,18,30.3,9.1,21.2,20,FRA
fcb27134,19,1503,16.7,17,15,2,3,18,21,-3,20.6,20.3,0.3,20,FRA
fcb38f57,28,2520,28.0,28,28,0,0,35,27,8,40.3,31.4,8.8,20,FRA
fcbcbd94,12,614,6.8,6,5,6,3,5,13,-8,5.4,12.8,-7.4,20,FRA
fd2bc67d,21,1890,21.0,21,21,0,0,31,26,5,27.5,31.5,-4.0,20,FRA
feb5d3ab,19,1605,17.8,18,16,1,5,16,16,0,19.8,18.9,0.9,20,FRA
ff0ab48c,16,1346,15.0,15,14,1,0,24,12,12,19.4,14.3,5.1,20,FRA
ff20acfe,1,15,0.2,0,0,1,4,0,0,0,0.2,0.2,0.0,20,FRA
ff3a6a60,1,37,0.4,0,0,1,2,1,1,0,0.4,0.5,-0.1,20,FRA
ffec9769,18,1285,14.3,14,10,4,1,28,19,9,28.0,21.1,6.9,20,FRA
00242715,32,2866,31.8,32,31,0,0,37,45,-8,48.2,44.2,4.0,21,GER
00242b75,29,2303,25.6,27,13,2,4,28,37,-9,38.9,39.5,-0.5,21,GER
00844823,18,1222,13.6,12,12,6,16,12,29,-17,13.8,23.3,-9.4,21,GER
00963611,21,1463,16.3,19,8,2,4,24,22,2,19.2,23.7,-4.5,21,GER
009a4f60,24,1069,11.9,10,4,14,9,17,18,-1,15.2,14.3,0.9,21,GER
016ff750,22,1240,13.8,13,5,9,1,25,24,1,23.7,17.8,5.9,21,GER
01834aa0,24,2083,23.1,23,23,1,1,21,40,-19,27.2,37.0,-9.8,21,GER
02760e49,7,371,4.1,5,0,2,8,3,9,-6,4.2,7.8,-3.6,21,GER
028e70b9,3,92,1.0,1,0,2,2,1,3,-2,0.6,1.3,-0.8,21,GER
042e8a49,29,1752,19.5,23,3,6,2,49,24,25,41.5,23.2,18.3,21,GER
048a1cbc,27,2218,24.6,25,19,2,1,58,34,24,50.4,29.6,20.8,21,GER
05439de2,32,2675,29.7,30,27,2,0,82,43,39,62.7,37.5,25.2,21,GER
054849d2,18,1560,17.3,18,14,0,1,21,24,-3,20.2,27.4,-7.2,21,GER
056d2d95,31,2572,28.6,30,22,1,1,40,38,2,38.9,36.0,2.8,21,GER
05ba9d7c,31,1506,16.7,17,2,14,1,25,32,-7,25.2,25.0,0.2,21,GER
05d548d8,33,2813,31.3,32,27,1,0,67,45,22,62.2,38.4,23.8,21,GER
05f99a4a,29,1373,15.3,16,1,13,2,17,29,-12,22.5,27.6,-5.1,21,GER
061e8e23,24,1111,12.3,13,1,11,4,27,16,11,18.9,16.8,2.1,21,GER
0630eb63,12,611,6.8,5,2,7,1,8,6,2,9.4,7.3,2.1,21,GER
070ec0b1,18,1170,13.0,14,8,4,2,20,17,3,13.3,13.8,-0.5,21,GER
080440a4,29,2527,28.1,29,27,0,0,54,42,12,50.3,35.7,14.6,21,GER
08593525,31,2563,28.5,31,18,0,1,45,47,-2,43.1,41.8,1.3,21,GER
088ca1bd,31,2393,26.6,27,17,4,0,38,40,-2,35.2,39.9,-4.7,21,GER
096a77c4,7,98,1.1,1,0,6,17,2,1,1,2.1,0.8,1.3,21,GER
0a1cb833,34,3060,34.0,34,34,0,0,36,57,-21,32.9,53.2,-20.3,21,GER
0a3d6d2b,14,1033,11.5,12,8,2,9,16,14,2,14.3,12.5,1.8,21,GER
0a89e877,13,540,6.0,5,3,8,7,9,7,2,11.2,6.1,5.0,21,GER
0b4f388a,31,1440,16.0,16,7,15,0,29,28,1,29.0,23.4,5.6,21,GER
0b7dae21,11,899,10.0,11,9,0,6,10,19,-9,8.3,16.5,-8.2,21,GER
0c61c77c,29,1855,20.6,21,3,8,0,29,35,-6,26.5,30.2,-3.7,21,GER
0cddeaa7,18,421,4.7,2,0,16,13,13,5,8,8.8,7.5,1.4,21,GER
0d55d942,26,2340,26.0,26,26,0,8,34,39,-5,32.3,36.5,-4.2,21,GER
0d8a37c2,4,344,3.8,3,3,1,30,9,6,3,6.2,5.2,1.0,21,GER
0da32a38,13,343,3.8,2,0,11,12,3,9,-6,1.8,7.6,-5.8,21,GER
0e0102eb,1,1,0.0,0,0,1,6,0,0,0,0.1,0.0,0.1,21,GER
0e6bc38c,22,820,9.1,8,4,14,7,20,9,11,18.3,9.3,9.0,21,GER
0fbecd11,24,1528,17.0,16,13,8,8,25,23,2,31.200000000000003,21.200000000000003,10.0,21,GER
1025db8e,32,2835,31.5,32,31,0,1,35,48,-13,34.2,52.4,-18.3,21,GER
106bca06,19,942,10.5,10,3,9,10,10,33,-23,11.4,22.9,-11.5,21,GER
11bc43f4,1,18,0.2,0,0,1,1,0,0,0,0.0,0.1,0.0,21,GER
11d8aff0,1,90,1.0,1,1,0,28,1,2,-1,2.6,1.1,1.5,21,GER
11fd2b75,24,1762,19.6,21,15,3,3,12,47,-35,16.5,40.2,-23.7,21,GER
1238a3f9,23,813,9.0,7,3,16,4,6,18,-12,10.0,13.8,-3.8,21,GER
13203c45,20,1229,13.7,14,7,6,6,24,17,7,20.9,18.8,2.0,21,GER
14a7af33,23,1468,16.3,17,9,6,3,13,31,-18,14.0,26.3,-12.3,21,GER
15413fa5,28,1371,15.2,15,7,13,6,13,27,-14,15.3,25.4,-10.0,21,GER
15b287da,32,2356,26.2,28,6,4,1,51,42,9,43.6,36.5,7.1,21,GER
15f24fe7,33,2136,23.7,23,10,10,1,37,36,1,31.0,36.1,-5.1,21,GER
15fd5593,3,222,2.5,3,0,0,0,4,3,1,2.9,3.2,-0.3,21,GER
169fd162,18,460,5.1,3,1,15,9,9,5,4,8.6,6.4,2.2,21,GER
16b4260e,7,102,1.1,0,0,7,6,0,4,-4,1.6,2.6,-1.0,21,GER
16daec92,23,822,9.1,7,2,16,2,12,14,-2,14.7,15.8,-1.2,21,GER
17376543,34,3060,34.0,34,34,0,0,36,54,-18,37.3,57.3,-20.0,21,GER
17780d2b,29,1846,20.5,21,13,8,5,19,32,-13,19.6,32.2,-12.5,21,GER
17f3620a,32,1630,18.1,18,3,14,0,20,27,-7,20.8,23.3,-2.5,21,GER
18a9efe4,13,359,4.0,3,0,10,2,7,6,1,8.3,6.3,2.0,21,GER
19a967ab,4,71,0.8,0,0,4,3,3,2,1,2.4,2.1,0.3,21,GER
1a1033a1,21,469,5.2,3,0,18,10,7,8,-1,9.0,8.2,0.8,21,GER
1a4b9094,8,452,5.0,5,4,3,17,13,9,4,8.8,7.2,1.6,21,GER
1a5d7cb9,21,1160,12.9,15,3,6,11,14,18,-4,12.6,17.4,-4.8,21,GER
1a83027b,16,456,5.1,4,0,12,14,6,6,0,7.9,8.3,-0.4,21,GER
1ae836b1,30,1833,20.4,20,8,10,3,20,36,-16,21.8,32.5,-10.7,21,GER
1b6d8083,4,51,0.6,0,0,4,3,0,3,-3,0.3,1.7,-1.3,21,GER
1bc432b7,22,1305,14.5,15,3,7,3,13,33,-20,12.7,28.4,-15.7,21,GER
1be390b3,5,58,0.6,0,0,5,1,1,1,0,0.7,1.4,-0.7,21,GER
1c08a3c8,5,60,0.7,0,0,5,7,1,1,0,1.0,1.3,-0.3,21,GER
1cbe4984,23,1737,19.3,19,15,4,2,30,19,11,26.7,23.2,3.5,21,GER
1d8e9add,24,1841,20.5,20,18,4,3,27,37,-10,32.6,35.4,-2.8,21,GER
1df0c0b9,24,1377,15.3,14,9,10,10,17,30,-13,18.4,29.6,-11.1,21,GER
1e43fad8,22,1876,20.8,22,20,0,2,18,50,-32,18.2,41.0,-22.7,21,GER
1f2d714c,11,272,3.0,1,0,10,16,9,0,9,7.0,2.4,4.6,21,GER
1f44ac21,28,2407,26.7,27,23,1,0,64,33,31,54.5,33.0,21.5,21,GER
1fc4f3d1,1,1,0.0,0,0,1,9,0,0,0,0.0,0.0,0.0,21,GER
1fda91b3,9,277,3.1,2,1,7,22,3,9,-6,5.3,6.5,-1.2,21,GER
20030c06,29,2363,26.3,25,25,4,4,46,24,22,51.5,24.0,27.5,21,GER
217c93a1,7,200,2.2,2,0,5,18,3,1,2,3.1,1.6,1.5,21,GER
220ace7e,22,1177,13.1,13,1,9,6,15,23,-8,12.5,23.1,-10.6,21,GER
228f73ae,26,1391,15.5,16,1,10,0,33,25,8,26.9,19.8,7.1,21,GER
22919e97,18,479,5.3,3,1,15,6,13,6,7,11.1,10.4,0.7,21,GER
229cd98a,23,1090,12.1,13,1,10,1,8,18,-10,9.6,19.5,-9.8,21,GER
234204f4,2,69,0.8,1,0,1,10,0,0,0,0.6,0.8,-0.2,21,GER
2374aaca,15,934,10.4,10,6,5,0,16,13,3,17.7,16.2,1.5,21,GER
2590ddf7,2,18,0.2,0,0,2,5,0,0,0,0.9,0.0,0.9,21,GER
25ab9c9c,27,1954,21.7,22,14,5,7,35,31,4,31.6,32.8,-1.3,21,GER
25f50295,22,1356,15.1,15,13,7,12,10,25,-15,10.8,27.8,-17.0,21,GER
2696b6a9,13,386,4.3,4,1,9,6,5,8,-3,4.0,6.1,-2.0,21,GER
271b8617,30,1963,21.8,24,9,6,0,30,28,2,28.0,27.1,0.9,21,GER
2723ce5d,2,34,0.4,0,0,2,2,1,1,0,0.3,0.7,-0.3,21,GER
27270af4,5,69,0.8,0,0,5,5,0,2,-2,1.3,1.4,-0.1,21,GER
277c49ed,30,2590,28.8,29,27,1,2,49,32,17,41.0,36.1,4.9,21,GER
27d2618c,8,720,8.0,8,8,0,18,7,13,-6,9.6,11.0,-1.4,21,GER
2903a856,24,1817,20.2,21,11,3,1,35,33,2,30.8,24.7,6.2,21,GER
2a29eb9b,19,884,9.8,11,1,8,9,15,17,-2,11.7,16.2,-4.6,21,GER
2a6cd437,10,575,6.4,7,2,3,11,14,5,9,9.2,8.8,0.4,21,GER
2b09d998,27,1850,20.6,21,13,6,1,35,19,16,37.0,18.7,18.2,21,GER
2b114be3,32,1805,20.1,18,3,14,0,58,30,28,45.0,24.9,20.1,21,GER
2b5527c4,1,1,0.0,0,0,1,14,0,0,0,0.0,0.0,0.0,21,GER
2b7c56b4,25,1198,13.3,12,1,13,7,20,24,-4,22.1,21.3,0.8,21,GER
2b83fa49,29,1768,19.6,20,12,9,4,22,42,-20,24.1,36.3,-12.2,21,GER
2c0558b8,26,881,9.8,7,0,19,8,26,14,12,18.5,12.2,6.3,21,GER
2c44a35d,9,474,5.3,6,2,3,3,6,9,-3,4.8,6.8,-2.0,21,GER
2d61d13a,14,1243,13.8,14,12,0,1,11,38,-27,14.5,31.0,-16.5,21,GER
2db2fd7b,29,2368,26.3,29,18,0,3,75,33,42,59.1,29.5,29.6,21,GER
2e7ff968,16,1395,15.5,16,15,0,15,37,16,21,31.1,17.4,13.7,21,GER
2f3e911a,5,262,2.9,3,2,2,2,0,3,-3,2.8,2.9,-0.1,21,GER
2f7fec15,2,16,0.2,0,0,2,3,1,0,1,0.6,0.4,0.2,21,GER
2ff76adc,20,1674,18.6,19,16,1,8,23,27,-4,26.2,26.7,-0.5,21,GER
302527b2,34,2993,33.3,34,32,0,0,50,51,-1,44.3,51.3,-7.0,21,GER
30941e96,26,2161,24.0,24,18,2,2,43,20,23,46.2,19.6,26.5,21,GER
30c220c3,5,226,2.5,2,1,3,14,7,3,4,3.9,1.5,2.4,21,GER
3189f61a,9,548,6.1,6,4,3,2,2,19,-17,3.9,14.0,-10.0,21,GER
32e7ce92,4,292,3.2,3,3,1,26,2,1,1,4.6,2.8,1.8,21,GER
33144cc5,3,220,2.4,3,0,0,5,0,9,-9,0.7,5.8,-5.1,21,GER
33340bd6,1,5,0.1,0,0,1,16,0,0,0,0.0,0.0,0.0,21,GER
33b554b7,29,1800,20.0,21,7,8,2,21,43,-22,23.0,35.3,-12.3,21,GER
34a0f5ff,12,529,5.9,5,0,7,3,9,7,2,5.3,7.9,-2.6,21,GER
34b54da7,8,269,3.0,3,2,5,23,7,6,1,6.6,4.1,2.4,21,GER
34e12499,16,1285,14.3,15,11,1,5,22,20,2,20.8,19.9,0.8,21,GER
34e4343c,8,221,2.5,1,0,7,5,0,6,-6,2.8,5.5,-2.7,21,GER
35d64857,19,1459,16.2,16,14,3,11,36,29,7,26.2,23.8,2.5,21,GER
36a3ff67,32,2279,25.3,27,7,5,1,58,29,29,51.3,27.2,24.2,21,GER
36a59ba4,33,2622,29.1,30,18,3,0,55,46,9,47.1,37.7,9.4,21,GER
378825c7,25,1811,20.1,20,13,5,1,40,36,4,28.0,25.4,2.6,21,GER
37998008,4,360,4.0,4,4,0,16,3,7,-4,6.9,5.5,1.3,21,GER
37f606f0,9,658,7.3,9,3,0,0,10,12,-2,11.0,13.0,-1.9,21,GER
384d58d9,25,1419,15.8,15,7,10,1,37,26,11,24.9,21.8,3.2,21,GER
38ac43d3,9,395,4.4,4,0,5,0,4,4,0,5.6,5.2,0.4,21,GER
3935e52e,17,1426,15.8,16,14,1,0,12,38,-26,11.4,27.2,-15.8,21,GER
3a233281,30,2141,23.8,25,15,5,0,42,27,15,33.0,29.4,3.6,21,GER
3bb625ac,14,841,9.3,9,4,5,3,10,17,-7,15.5,15.3,0.2,21,GER
3c4b7820,14,458,5.1,5,1,9,7,4,7,-3,4.3,7.7,-3.4,21,GER
3c6089ab,32,2674,29.7,31,20,1,0,90,37,53,65.4,34.5,30.9,21,GER
3cd9e95a,34,3009,33.4,34,33,0,0,33,59,-26,40.3,52.2,-12.0,21,GER
3eb0f2df,27,1903,21.1,24,9,3,3,24,36,-12,26.3,30.9,-4.6,21,GER
3eeb80e0,13,377,4.2,1,0,12,1,6,6,0,6.8,7.8,-1.0,21,GER
3effaa34,32,2760,30.7,32,20,0,0,64,46,18,53.8,37.3,16.6,21,GER
3f2d59fe,13,1037,11.5,11,11,2,1,8,28,-20,8.6,22.1,-13.5,21,GER
3f65898c,34,3032,33.7,34,33,0,0,35,56,-21,32.2,51.2,-19.0,21,GER
3f7cd8f1,1,27,0.3,0,0,1,5,1,1,0,0.3,0.4,-0.1,21,GER
4114f306,3,53,0.6,1,0,2,3,1,2,-1,0.4,2.5,-2.1,21,GER
41bff4fa,12,821,9.1,9,7,3,11,8,12,-4,10.9,13.0,-2.1,21,GER
420c18a1,31,2712,30.1,31,30,0,0,55,50,5,48.8,40.6,8.2,21,GER
437f2b00,31,2369,26.3,28,13,3,0,42,46,-4,40.2,41.4,-1.2,21,GER
441197b8,23,2044,22.7,23,22,0,4,51,35,16,36.5,31.4,5.1,21,GER
442b56fa,34,2858,31.8,33,21,1,0,60,43,17,47.4,42.8,4.5,21,GER
4468ec10,10,442,4.9,5,2,5,2,5,12,-7,7.6,6.7,0.9,21,GER
4567a0b4,14,715,7.9,8,0,6,1,8,10,-2,10.5,11.4,-0.9,21,GER
45a03961,24,1943,21.6,22,19,2,6,61,27,34,45.9,25.6,20.4,21,GER
463503e2,5,219,2.4,2,0,3,12,1,5,-4,3.5,4.6,-1.1,21,GER
47064058,31,2790,31.0,31,31,0,0,48,51,-3,46.9,49.4,-2.5,21,GER
48035304,29,2536,28.2,29,27,0,2,52,46,6,46.8,35.8,11.0,21,GER
49296448,27,2194,24.4,25,20,2,0,73,27,46,58.8,25.8,33.0,21,GER
493924a7,22,1642,18.2,19,14,3,5,35,20,15,23.7,21.4,2.3,21,GER
496aeede,28,2033,22.6,23,16,5,3,39,37,2,34.9,31.5,3.4,21,GER
4aea5077,33,2768,30.8,31,24,2,0,57,49,8,48.3,40.8,7.5,21,GER
4b6dd263,1,5,0.1,0,0,1,1,0,1,-1,0.2,0.6,-0.5,21,GER
4c3a6744,19,813,9.0,8,0,11,7,17,12,5,16.1,11.0,5.1,21,GER
4c6facae,28,2175,24.2,25,18,3,4,51,40,11,38.2,33.8,4.4,21,GER
4ccd8957,8,108,1.2,1,0,7,7,2,5,-3,1.8,2.1,-0.4,21,GER
4d8cd038,18,894,9.9,8,4,10,1,26,15,11,15.9,12.8,3.2,21,GER
4e204552,2,89,1.0,1,0,1,7,1,2,-1,1.3,1.3,0.0,21,GER
4e3a947f,10,270,3.0,2,1,8,13,5,7,-2,4.9,6.3,-1.4,21,GER
4f16405e,19,877,9.7,10,1,9,1,11,11,0,10.1,15.3,-5.3,21,GER
4fa7cb9b,11,320,3.6,3,0,8,5,7,5,2,4.4,4.6,-0.2,21,GER
5042e5c2,9,588,6.5,7,2,2,0,7,15,-8,6.2,10.7,-4.5,21,GER
50871bcc,16,654,7.3,8,1,8,3,17,8,9,15.8,7.6,8.2,21,GER
50e6dc35,15,997,11.1,12,4,3,1,11,20,-9,17.8,18.8,-1.0,21,GER
526ea7cc,30,2682,29.8,30,28,0,0,22,47,-25,29.5,48.7,-19.1,21,GER
53070b63,1,65,0.7,1,0,0,1,0,2,-2,0.7,0.3,0.4,21,GER
53e07d0b,18,733,8.1,8,0,10,3,8,7,1,11.5,8.1,3.4,21,GER
53eeaf6a,32,744,8.3,5,0,27,1,6,9,-3,7.4,15.5,-8.1,21,GER
541127d5,12,605,6.7,6,3,6,2,3,18,-15,5.7,12.4,-6.6,21,GER
543ddcaf,20,1640,18.2,18,16,2,2,17,44,-27,15.1,33.7,-18.7,21,GER
54b4dc4e,29,1744,19.4,20,10,9,3,22,19,3,25.3,20.6,4.7,21,GER
54e4866f,31,2313,25.7,27,8,4,1,44,40,4,36.0,39.2,-3.2,21,GER
555d5edd,29,1890,21.0,20,14,9,0,39,24,15,27.6,23.7,3.9,21,GER
5569bf9a,21,1604,17.8,18,12,3,7,13,23,-10,16.2,30.7,-14.5,21,GER
56413b1f,21,1669,18.5,20,13,1,2,20,24,-4,24.9,23.3,1.6,21,GER
565bf0da,14,1222,13.6,14,12,0,0,25,17,8,24.9,15.8,9.1,21,GER
5722eced,1,18,0.2,0,0,1,0,1,0,1,0.1,0.1,0.0,21,GER
5723931e,6,46,0.5,0,0,6,3,3,0,3,1.0,0.1,0.9,21,GER
5762be5c,19,1037,11.5,10,9,9,10,14,18,-4,14.5,17.9,-3.3,21,GER
57d88cf9,29,1697,18.9,19,5,10,2,43,29,14,37.8,20.9,16.8,21,GER
582a5247,15,887,9.9,9,8,6,12,4,19,-15,9.3,17.4,-8.1,21,GER
58450270,3,238,2.6,3,0,0,0,5,6,-1,3.5,5.4,-1.9,21,GER
5853ac44,6,118,1.3,0,0,6,3,2,1,1,1.4,1.5,-0.2,21,GER
58a2e9f6,22,905,10.1,10,2,12,7,11,14,-3,11.0,14.0,-3.0,21,GER
58ce23e5,13,419,4.7,3,1,10,4,3,10,-7,4.5,9.9,-5.4,21,GER
5939baa2,24,1956,21.7,22,19,2,6,12,56,-44,17.0,44.5,-27.5,21,GER
59a48c59,3,34,0.4,0,0,3,8,0,2,-2,0.1,0.6,-0.5,21,GER
59e4b92e,27,1818,20.2,23,11,4,5,22,26,-4,20.6,32.8,-12.1,21,GER
5c4bf6ba,31,2790,31.0,31,31,0,0,33,46,-13,45.3,45.0,0.3,21,GER
