id,att_tackle,cmp_tackle,att_tackle_def,att_tackle_mid,att_tackle_att,cmp_drib_tackle,att_drib_tackle,uns_drib_tackle,block,block_shot,block_pass,intercept,tackle_plus_intercept,clearance,error,season,comp
b9ebc83e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,GER
ba115a40,25,16,4,16,5,7,14,7,17,4,13,8,33,39,0,18,GER
bb25c778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,GER
bbb496b5,12,7,7,5,0,5,9,4,7,1,6,6,18,18,0,18,GER
bcb2ccd8,0,0,0,0,0,0,2,2,0,0,0,0,0,12,4,18,GER
bd142efb,47,34,35,12,0,30,38,8,22,13,9,34,81,112,2,18,GER
bd7d2e6d,87,71,55,29,3,56,75,19,50,21,29,34,121,132,1,18,GER
beb882a8,70,48,32,34,4,34,58,24,41,6,35,40,110,51,0,18,GER
bee0bab1,22,17,10,9,3,10,19,9,26,1,25,13,35,5,0,18,GER
c0a0c18f,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,18,GER
c0dc9fc7,4,3,2,2,0,1,7,6,3,0,3,1,5,5,0,18,GER
c18d22f5,42,33,17,21,4,21,29,8,23,3,20,18,60,44,0,18,GER
c1b7847c,57,39,31,22,4,28,57,29,37,2,35,11,68,32,0,18,GER
c2009df3,47,35,23,18,6,18,40,22,39,6,33,28,75,65,2,18,GER
c21fb312,7,5,0,3,4,1,7,6,6,0,6,2,9,7,0,18,GER
c311243f,35,26,17,18,0,14,22,8,27,3,24,29,64,27,1,18,GER
c3fd9887,10,8,1,5,4,4,7,3,8,1,7,4,14,23,0,18,GER
c419e035,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,18,GER
c50281a0,63,52,26,32,5,35,53,18,34,7,27,28,91,40,0,18,GER
c50e5bba,90,60,53,34,3,50,87,37,63,2,61,56,146,96,1,18,GER
c5fd13e9,36,25,29,6,1,26,29,3,27,16,11,21,57,104,1,18,GER
c6637acf,53,40,20,27,6,17,42,25,36,1,35,15,68,42,2,18,GER
c70b221c,1,1,0,1,0,0,3,3,2,1,1,0,1,0,0,18,GER
c8e25f78,50,40,25,18,7,22,47,25,40,12,28,44,94,55,0,18,GER
c952f633,1,1,1,0,0,1,2,1,0,0,0,0,1,3,0,18,GER
ca618d23,24,20,8,13,3,9,24,15,10,0,10,7,31,13,0,18,GER
ca8033cb,56,41,34,18,4,28,37,9,33,6,27,33,89,79,0,18,GER
cbac6ec9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,GER
cc58c4ea,7,6,6,1,0,3,7,4,3,2,1,4,11,7,0,18,GER
cc86b9a3,50,34,22,22,6,14,50,36,45,4,41,41,91,35,0,18,GER
cd82452e,33,24,15,13,5,10,32,22,30,2,28,10,43,26,0,18,GER
ce218223,27,19,8,13,6,10,31,21,28,3,25,15,42,14,0,18,GER
cf01fe3a,4,3,3,1,0,2,3,1,0,0,0,1,5,4,1,18,GER
d003e213,39,33,24,11,4,28,47,19,17,6,11,32,71,30,0,18,GER
d0421d25,14,10,6,7,1,6,11,5,17,10,7,19,33,56,0,18,GER
d1273f09,100,66,48,43,9,49,94,45,59,4,55,67,167,71,0,18,GER
d1661819,60,48,29,26,5,29,37,8,41,2,39,40,100,40,1,18,GER
d2416c2e,23,19,2,13,8,7,12,5,24,5,19,9,32,8,0,18,GER
d248cd8f,57,43,36,17,4,31,45,14,32,9,23,55,112,141,1,18,GER
d3096421,34,19,10,19,5,14,33,19,20,1,19,7,41,12,0,18,GER
d45472b2,3,3,1,1,1,0,0,0,0,0,0,0,3,3,0,18,GER
d459281d,24,20,17,4,3,11,16,5,15,2,13,5,29,23,0,18,GER
d4a2533d,35,24,13,15,7,12,20,8,25,2,23,7,42,4,0,18,GER
d4d0a9ad,76,61,43,26,7,46,86,40,41,6,35,46,122,65,1,18,GER
d571df78,0,0,0,0,0,0,1,1,2,1,1,1,1,0,0,18,GER
d5dd5f1f,5,5,1,1,3,2,8,6,16,1,15,3,8,1,0,18,GER
d6862409,8,6,1,5,2,2,5,3,5,1,4,3,11,6,0,18,GER
d6f6ce93,0,0,0,0,0,0,1,1,0,0,0,0,0,4,1,18,GER
d8f5dc3d,5,5,5,0,0,4,9,5,2,0,2,5,10,6,0,18,GER
d9a5d930,11,9,3,4,4,3,11,8,18,1,17,5,16,6,0,18,GER
da59a197,8,7,5,2,1,2,4,2,2,1,1,8,16,4,1,18,GER
db401046,2,1,2,0,0,2,2,0,0,0,0,1,3,16,1,18,GER
db4ed67b,38,23,11,21,6,13,30,17,18,2,16,12,50,7,0,18,GER
db7161ed,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,GER
dba67bc4,35,23,17,12,6,18,38,20,23,2,21,18,53,12,0,18,GER
dbf053da,5,5,2,2,1,2,7,5,8,0,8,5,10,2,0,18,GER
dc29b608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,GER
dc3fa3b5,81,57,29,48,4,47,87,40,31,3,28,48,129,29,0,18,GER
dc62fbee,49,42,17,21,11,19,43,24,26,0,26,17,66,11,1,18,GER
dd669209,10,9,6,3,1,8,12,4,6,0,6,5,15,6,0,18,GER
de164de6,8,8,4,4,0,2,4,2,4,3,1,11,19,29,0,18,GER
de1a2530,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,GER
debc2f28,20,14,3,12,5,6,14,8,19,0,19,5,25,5,0,18,GER
df8e7b62,25,16,8,10,7,12,25,13,19,2,17,14,39,8,1,18,GER
dfb6490a,29,21,9,13,7,17,29,12,13,0,13,17,46,19,0,18,GER
dfc85b89,2,1,2,0,0,2,2,0,1,0,1,0,2,0,0,18,GER
e199d5b0,3,1,2,1,0,3,4,1,0,0,0,1,4,5,1,18,GER
e26c4233,17,11,9,8,0,13,19,6,23,11,12,24,41,66,0,18,GER
e26fcca3,91,65,41,43,7,41,74,33,45,10,35,47,138,38,1,18,GER
e27da244,20,13,15,4,1,16,22,6,11,5,6,10,30,46,0,18,GER
e280527c,38,28,12,20,6,23,49,26,23,2,21,24,62,21,1,18,GER
e33c06cf,34,25,25,7,2,24,31,7,24,16,8,33,67,58,0,18,GER
e4086af3,1,0,0,1,0,0,0,0,2,0,2,2,3,1,0,18,GER
e5a35ae9,10,6,1,8,1,3,10,7,11,0,11,3,13,2,0,18,GER
e5d652c1,6,5,2,4,0,1,4,3,1,0,1,2,8,0,0,18,GER
e5d85da8,1,1,0,0,1,0,0,0,0,0,0,1,2,0,0,18,GER
e5f63987,8,4,3,5,0,2,12,10,16,1,15,5,13,13,0,18,GER
e665a2db,5,3,2,3,0,3,4,1,2,0,2,3,8,1,0,18,GER
e6c15f6e,19,12,15,2,2,14,22,8,6,0,6,5,24,15,0,18,GER
e6c43eec,65,46,43,20,2,30,50,20,34,10,24,66,131,63,0,18,GER
e7d22eae,41,37,17,23,1,21,36,15,19,3,16,11,52,11,0,18,GER
e7d59f4f,39,27,11,21,7,13,37,24,23,0,23,19,58,11,0,18,GER
e82d2807,1,1,0,1,0,0,0,0,1,0,1,3,4,0,0,18,GER
e8385ec4,11,6,4,7,0,2,12,10,6,1,5,4,15,1,1,18,GER
e87ad81a,10,9,8,2,0,5,9,4,3,2,1,6,16,21,0,18,GER
ea003d07,0,0,0,0,0,0,2,2,1,1,0,0,0,2,0,18,GER
ea6bc03a,34,24,21,13,0,10,18,8,27,11,16,35,69,67,0,18,GER
eafac393,12,8,9,2,1,5,9,4,9,7,2,16,28,39,1,18,GER
eb61713c,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,18,GER
eba42d2b,48,38,23,21,4,19,47,28,25,3,22,54,102,11,0,18,GER
ecab64a0,89,66,33,54,2,42,64,22,31,6,25,45,134,23,0,18,GER
ecbb3fdf,22,19,8,7,7,9,18,9,13,1,12,7,29,7,1,18,GER
ee57792b,16,10,6,8,2,8,17,9,6,1,5,18,34,9,1,18,GER
f04f45a2,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,18,GER
f0797d57,30,25,23,7,0,21,28,7,20,11,9,19,49,58,1,18,GER
f24ea523,6,6,2,3,1,2,6,4,4,0,4,2,8,3,0,18,GER
f25c8e3a,65,48,25,33,7,17,43,26,26,3,23,36,101,18,0,18,GER
f261abcb,83,62,38,40,5,46,83,37,26,5,21,57,140,41,1,18,GER
f26834c7,7,5,5,1,1,3,7,4,4,0,4,1,8,8,0,18,GER
f2e3b81c,3,3,1,2,0,1,1,0,3,0,3,0,3,2,0,18,GER
f35430a4,48,38,37,10,1,28,37,9,40,22,18,36,84,85,0,18,GER
f3722c97,25,17,8,14,3,12,25,13,23,0,23,12,37,17,0,18,GER
f3cccffe,46,34,27,16,3,17,32,15,30,4,26,36,82,48,1,18,GER
f4081572,40,34,9,28,3,15,39,24,12,0,12,20,60,29,1,18,GER
f4ec4fd0,34,22,10,22,2,11,36,25,29,6,23,23,57,43,1,18,GER
f503ea63,39,28,19,19,1,18,29,11,20,3,17,21,60,19,0,18,GER
f521b80a,48,37,27,20,1,35,45,10,40,17,23,40,88,114,1,18,GER
f61c7c4e,19,16,9,5,5,13,17,4,11,0,11,7,26,3,0,18,GER
f69fba57,13,10,4,9,0,4,18,14,13,2,11,8,21,22,0,18,GER
f71890f5,1,1,1,0,0,1,1,0,0,0,0,0,1,8,1,18,GER
f7aa75bd,57,43,39,15,3,35,50,15,24,7,17,27,84,92,0,18,GER
f820504e,10,6,2,6,2,8,15,7,9,1,8,9,19,18,0,18,GER
f86ad3f5,9,8,4,4,1,7,10,3,11,1,10,9,18,17,1,18,GER
f86cabbd,18,12,16,2,0,7,13,6,20,13,7,23,41,43,1,18,GER
f93e6e94,27,18,7,18,2,10,27,17,28,2,26,17,44,33,0,18,GER
f9446dcd,17,12,3,10,4,5,22,17,9,0,9,11,28,4,1,18,GER
f956479d,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,18,GER
f972644c,17,14,8,8,1,8,17,9,5,1,4,1,18,10,0,18,GER
f9acca3a,54,41,29,20,5,32,58,26,44,8,36,28,82,58,0,18,GER
f9e7c4ac,18,13,7,5,6,8,15,7,15,1,14,14,32,7,0,18,GER
fa274d97,40,29,17,14,9,20,27,7,33,5,28,23,63,24,0,18,GER
fa661778,37,28,15,18,4,18,46,28,45,1,44,27,64,46,0,18,GER
fb2a63bb,8,7,3,4,1,5,6,1,6,1,5,4,12,4,0,18,GER
fb377d11,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,18,GER
fb59286d,36,26,18,15,3,16,40,24,31,4,27,15,51,16,0,18,GER
fbbc8e15,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,18,GER
fbffc4b1,13,11,13,0,0,6,14,8,17,12,5,14,27,43,2,18,GER
fc62f087,75,53,45,25,5,38,50,12,37,14,23,50,125,75,0,18,GER
fc93fdf1,4,4,1,3,0,3,8,5,1,0,1,2,6,2,0,18,GER
fdd5d298,1,1,1,0,0,0,0,0,1,0,1,1,2,0,0,18,GER
fe2db476,51,37,23,23,5,30,52,22,39,11,28,42,93,64,1,18,GER
fe641c1a,79,61,27,46,6,36,53,17,37,12,25,43,122,74,4,18,GER
fe888e39,0,0,0,0,0,0,1,1,2,1,1,1,1,2,0,18,GER
fed7cb61,34,23,8,23,3,12,25,13,33,2,31,19,53,23,0,18,GER
ff182fdc,7,6,2,3,2,0,3,3,10,1,9,1,8,9,0,18,GER
ffbbc83b,68,46,30,36,2,35,58,23,26,3,23,39,107,25,1,18,GER
00459419,21,16,9,8,4,7,19,12,20,3,17,13,34,35,0,18,ENG
008a6e6d,14,10,6,7,1,6,12,6,11,5,6,15,29,85,1,18,ENG
00963611,1,1,1,0,0,1,2,1,4,3,1,6,7,11,1,18,ENG
01226327,48,35,27,17,4,19,31,12,28,9,19,44,92,74,0,18,ENG
02b29014,79,52,28,42,9,27,79,52,43,10,33,54,133,61,0,18,ENG
032f894e,12,7,6,6,0,6,18,12,9,1,8,7,19,5,1,18,ENG
0356cf4f,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,ENG
0420d84f,14,14,9,3,2,6,11,5,16,12,4,10,24,29,2,18,ENG
0442183b,3,1,2,1,0,0,1,1,2,1,1,0,3,3,0,18,ENG
07802f7f,5,3,1,3,1,0,0,0,4,0,4,2,7,1,0,18,ENG
08aa17d0,57,32,21,28,8,16,36,20,47,6,41,48,105,80,0,18,ENG
099e666f,41,33,28,10,3,20,32,12,17,7,10,28,69,95,0,18,ENG
0c61c77c,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,18,ENG
0cc5f4a5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
0d267745,58,43,35,22,1,19,44,25,21,10,11,48,106,129,3,18,ENG
0db5d2c8,55,36,40,13,2,19,45,26,49,20,29,76,131,249,5,18,ENG
0e6bc38c,42,30,21,16,5,9,32,23,31,3,28,23,65,29,1,18,ENG
0ef89a37,17,14,4,10,3,3,21,18,10,0,10,10,27,5,1,18,ENG
10072610,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,18,ENG
101da2b5,62,35,22,28,12,24,65,41,38,6,32,47,109,68,2,18,ENG
10b9fa99,1,1,0,1,0,0,0,0,0,0,0,0,1,2,0,18,ENG
111c3236,46,34,21,16,9,18,37,19,16,0,16,30,76,42,2,18,ENG
1148323a,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,18,ENG
119b9a8e,8,7,6,2,0,3,8,5,2,1,1,11,19,27,0,18,ENG
11b9265b,35,26,21,12,2,13,29,16,19,2,17,12,47,44,0,18,ENG
129af0db,13,8,0,7,6,1,21,20,17,4,13,6,19,20,0,18,ENG
12aa7661,51,31,34,14,3,18,44,26,24,8,16,29,80,95,2,18,ENG
15ea812b,46,26,36,10,0,17,38,21,55,43,12,50,96,223,2,18,ENG
15f3ec41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
15fd5593,3,1,1,2,0,2,6,4,2,1,1,1,4,2,0,18,ENG
16380240,20,13,6,10,4,5,22,17,11,1,10,12,32,9,0,18,ENG
1695c659,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,18,ENG
16ceb862,9,7,2,4,3,2,8,6,1,0,1,2,11,9,0,18,ENG
1840e36d,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,18,ENG
184e4970,47,26,23,20,4,15,55,40,13,3,10,26,73,33,3,18,ENG
189cee7b,11,7,2,7,2,3,14,11,6,1,5,6,17,1,0,18,ENG
18b896d6,31,21,20,10,1,15,31,16,29,15,14,24,55,115,1,18,ENG
18e96f64,3,2,3,0,0,2,2,0,6,6,0,4,7,21,0,18,ENG
1931bde9,41,29,18,15,8,12,41,29,27,1,26,21,62,8,1,18,ENG
199ff86e,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,18,ENG
19b8b0b9,22,15,8,8,6,9,26,17,24,4,20,11,33,15,0,18,ENG
19ba6c6d,11,8,2,4,5,0,19,19,23,3,20,7,18,30,0,18,ENG
1a160ea3,34,21,20,12,2,11,27,16,28,8,20,36,70,68,0,18,ENG
1a2935f6,26,17,14,11,1,12,22,10,26,15,11,38,64,146,2,18,ENG
1a4ef233,8,4,7,1,0,3,7,4,7,3,4,7,15,21,1,18,ENG
1ae30132,17,16,9,7,1,4,11,7,22,6,16,22,39,77,0,18,ENG
1b780599,15,9,10,5,0,8,8,0,5,2,3,5,20,20,0,18,ENG
1b7ec703,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,18,ENG
1bebde9d,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,ENG
1bf811d4,9,5,6,3,0,4,9,5,6,2,4,9,18,16,0,18,ENG
1c7012b8,36,24,25,10,1,15,25,10,19,13,6,27,63,77,1,18,ENG
1cb49278,26,13,23,3,0,10,15,5,25,17,8,39,65,109,5,18,ENG
1d387eee,10,5,2,6,2,2,8,6,5,0,5,2,12,5,0,18,ENG
1d6ac165,3,1,1,2,0,0,3,3,6,2,4,3,6,15,0,18,ENG
1d8c99b0,25,18,10,13,2,4,16,12,16,1,15,32,57,23,0,18,ENG
1e0b6a73,49,34,26,16,7,24,43,19,29,18,11,49,98,194,4,18,ENG
1e26e376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
1ecb65be,28,19,13,13,2,7,15,8,9,0,9,9,37,12,0,18,ENG
1ef37668,71,47,43,26,2,24,51,27,70,25,45,61,132,127,5,18,ENG
1f9a3a04,33,20,19,13,1,14,22,8,12,6,6,32,65,71,0,18,ENG
20b104bc,50,36,33,16,1,24,53,29,46,8,38,31,81,73,0,18,ENG
210d9ecb,2,1,2,0,0,1,1,0,5,4,1,3,5,7,0,18,ENG
21512407,52,30,29,21,2,21,44,23,31,6,25,20,72,53,1,18,ENG
21a66e33,2,1,0,2,0,1,4,3,1,1,0,1,3,1,0,18,ENG
21a66f6a,17,12,2,8,7,4,15,11,15,4,11,5,22,19,0,18,ENG
22551915,61,35,38,15,8,27,46,19,17,4,13,42,103,130,2,18,ENG
2475dcc6,46,29,16,22,8,11,35,24,38,2,36,19,65,29,1,18,ENG
24fae784,6,4,5,1,0,3,3,0,2,0,2,3,9,6,0,18,ENG
25b166d0,2,2,0,1,1,0,1,1,4,1,3,1,3,2,0,18,ENG
25f50295,32,22,23,8,1,16,24,8,24,14,10,39,71,127,0,18,ENG
2649ff32,15,10,6,8,1,3,17,14,10,2,8,8,23,7,0,18,ENG
26679cdf,18,11,10,7,1,6,26,20,11,4,7,12,30,9,0,18,ENG
2691c772,21,14,1,14,6,5,29,24,26,5,21,2,23,19,0,18,ENG
26f6dca8,20,11,6,11,3,2,34,32,7,1,6,30,50,5,2,18,ENG
27d7453c,7,5,3,4,0,2,10,8,10,1,9,2,9,12,0,18,ENG
282f75f3,67,33,49,18,0,25,48,23,73,58,15,71,138,230,2,18,ENG
285a3d44,36,20,25,9,2,13,25,12,33,23,10,40,76,224,1,18,ENG
29733c72,18,13,4,12,2,2,24,22,10,0,10,15,33,10,1,18,ENG
2973d8ff,5,4,2,3,0,1,3,2,0,0,0,1,6,3,0,18,ENG
2acd49b9,23,17,14,5,4,9,12,3,11,1,10,9,32,23,1,18,ENG
2afc7272,67,35,37,30,0,26,69,43,33,12,21,35,102,25,2,18,ENG
2b114be3,27,21,14,7,6,8,22,14,22,1,21,13,40,6,0,18,ENG
2b471f99,55,40,21,29,5,12,30,18,18,6,12,36,91,36,4,18,ENG
2b622f01,4,2,3,0,1,1,3,2,2,0,2,2,6,2,0,18,ENG
2b91cf8e,25,17,17,8,0,11,21,10,15,10,5,17,42,144,1,18,ENG
2baec6ce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
2c0f8e9e,41,26,19,8,14,11,59,48,13,2,11,23,64,1,0,18,ENG
2ce2508a,85,52,40,37,8,31,86,55,50,12,38,71,156,81,3,18,ENG
2e4f5f03,31,17,19,9,3,15,29,14,22,2,20,26,57,56,0,18,ENG
2f4c5a52,19,16,10,7,2,6,23,17,18,5,13,9,28,6,0,18,ENG
2f72f79e,34,26,18,10,6,12,29,17,21,4,17,31,65,81,0,18,ENG
2f7acede,15,12,8,5,2,8,16,8,12,2,10,11,26,10,1,18,ENG
2f90f6b8,58,45,18,32,8,15,39,24,33,5,28,21,79,23,0,18,ENG
2ff964a0,37,24,15,19,3,7,41,34,33,6,27,19,56,27,0,18,ENG
31dce0c8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
3201b03d,38,22,31,6,1,22,45,23,31,19,12,34,72,132,1,18,ENG
3233eefd,33,23,24,9,0,8,21,13,30,20,10,39,72,179,1,18,ENG
32e7ce92,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,18,ENG
3312f911,57,36,35,20,2,23,43,20,34,8,26,24,81,67,0,18,ENG
33508c78,68,49,30,29,9,18,69,51,25,4,21,22,90,26,2,18,ENG
3515d404,23,16,9,11,3,3,27,24,29,1,28,8,31,31,0,18,ENG
356a9a62,15,11,10,5,0,6,11,5,9,1,8,12,27,45,1,18,ENG
3680d723,3,2,0,3,0,0,0,0,4,2,2,2,5,15,0,18,ENG
36c2ca73,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,18,ENG
3727dd3c,39,24,17,21,1,8,26,18,26,5,21,28,67,33,0,18,ENG
381d7d54,7,6,5,0,2,2,9,7,2,0,2,1,8,2,0,18,ENG
3831b9fe,39,31,27,8,4,20,42,22,27,12,15,42,81,126,0,18,ENG
38aefb74,2,1,0,2,0,1,1,0,1,1,0,1,3,0,0,18,ENG
38c7feef,37,24,15,16,6,8,24,16,29,2,27,26,63,22,0,18,ENG
3925dbd6,1,1,0,1,0,0,1,1,1,0,1,0,1,2,0,18,ENG
3935e52e,49,37,28,13,8,20,39,19,15,3,12,26,75,56,0,18,ENG
39583cfd,5,3,2,2,1,2,11,9,0,0,0,4,9,3,1,18,ENG
3a24769f,0,0,0,0,0,0,1,1,3,1,2,0,0,2,0,18,ENG
3a949a25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,18,ENG
3bb625ac,17,9,10,7,0,9,21,12,13,1,12,16,33,8,0,18,ENG
3bb7b8b4,1,1,1,0,0,0,0,0,1,0,1,0,1,15,6,18,ENG
3be1a627,0,0,0,0,0,0,1,1,2,0,2,1,1,1,0,18,ENG
3c066877,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,18,ENG
3ca7254a,20,11,6,8,6,5,18,13,13,1,12,13,33,7,1,18,ENG
3cefa66a,44,32,18,21,5,13,30,17,18,4,14,12,56,24,3,18,ENG
3e5e4e63,37,19,28,7,2,19,29,10,63,45,18,54,91,232,4,18,ENG
3e9e06cb,38,28,25,7,6,13,36,23,39,26,13,52,90,140,0,18,ENG
3ea50f67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
3eb22ec9,27,18,11,9,7,6,30,24,17,1,16,10,37,12,1,18,ENG
3f2d59fe,64,46,42,18,4,28,54,26,23,15,8,57,121,175,2,18,ENG
3fe6bd8c,28,19,21,7,0,13,27,14,27,10,17,23,51,107,1,18,ENG
407feb71,1,0,1,0,0,0,0,0,3,0,3,1,2,0,0,18,ENG
4115ce4e,6,3,6,0,0,3,6,3,2,1,1,5,11,27,0,18,ENG
422862ea,9,6,2,6,1,2,5,3,6,5,1,6,15,6,0,18,ENG
43458538,36,26,11,17,8,4,27,23,23,3,20,4,40,14,1,18,ENG
434ad289,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,ENG
436a9dd0,56,29,32,20,4,20,69,49,33,6,27,34,90,22,2,18,ENG
43a166b4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
4468ec10,17,15,6,9,2,4,23,19,27,0,27,11,28,14,1,18,ENG
44781702,47,33,13,21,13,25,48,23,24,5,19,28,75,70,1,18,ENG
450ab6fc,31,19,19,11,1,12,19,7,33,24,9,28,59,232,1,18,ENG
4535e4bb,0,0,0,0,0,0,3,3,0,0,0,3,3,10,3,18,ENG
453f566a,6,3,2,3,1,2,8,6,5,0,5,0,6,2,0,18,ENG
45963054,15,9,3,7,5,1,8,7,21,1,20,2,17,17,0,18,ENG
45da6694,46,31,29,10,7,22,52,30,16,5,11,33,79,61,0,18,ENG
46b5375e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
46ee5234,41,24,27,10,4,16,30,14,32,12,20,48,89,102,0,18,ENG
47a34c4f,12,6,6,3,3,6,10,4,11,0,11,10,22,12,2,18,ENG
47b7e3af,102,60,39,51,12,23,55,32,39,5,34,38,140,52,0,18,ENG
4806ec67,0,0,0,0,0,0,2,2,0,0,0,2,2,26,5,18,ENG
4830e0af,5,4,2,0,3,1,7,6,4,0,4,1,6,2,0,18,ENG
495945ef,13,10,10,3,0,2,16,14,17,9,8,19,32,16,0,18,ENG
49b05a83,2,0,0,1,1,0,0,0,3,0,3,2,4,0,1,18,ENG
4a537185,10,7,3,5,2,3,13,10,5,0,5,0,10,3,0,18,ENG
4ab53cdb,31,21,12,11,8,9,50,41,32,2,30,19,50,41,0,18,ENG
4b40d9ca,0,0,0,0,0,0,1,1,0,0,0,0,0,21,0,18,ENG
4b511457,93,64,41,44,8,32,100,68,59,19,40,69,162,77,2,18,ENG
4c370d81,65,50,9,36,20,8,58,50,40,2,38,18,83,10,0,18,ENG
4cde5509,2,1,1,0,1,0,1,1,0,0,0,0,2,1,0,18,ENG
4d034881,9,6,2,6,1,2,17,15,12,1,11,6,15,3,0,18,ENG
4e9a0555,7,3,2,3,2,3,13,10,12,4,8,0,7,16,0,18,ENG
4f974391,34,21,12,20,2,19,30,11,42,17,25,44,78,117,1,18,ENG
5167c97e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
51a3caf1,6,4,5,1,0,6,8,2,4,1,3,7,13,6,0,18,ENG
51b41c5c,58,40,34,21,3,15,44,29,18,7,11,61,119,59,1,18,ENG
51cf8561,23,16,11,9,3,7,13,6,3,0,3,6,29,7,0,18,ENG
52105203,10,5,8,2,0,7,17,10,17,14,3,23,33,98,1,18,ENG
5271c8f1,5,4,2,0,3,5,7,2,5,0,5,8,13,9,0,18,ENG
53538b39,40,28,23,14,3,10,55,45,18,4,14,20,60,22,0,18,ENG
53af52f3,1,0,1,0,0,1,3,2,1,0,1,0,1,18,5,18,ENG
53cad200,80,59,47,26,7,27,54,27,48,22,26,54,134,135,1,18,ENG
5540c9dc,58,38,46,12,0,26,50,24,55,37,18,60,118,278,2,18,ENG
562eed5c,11,9,7,4,0,4,15,11,27,14,13,22,33,104,0,18,ENG
56f6f826,2,2,1,1,0,1,4,3,3,3,0,1,3,9,0,18,ENG
57c433c8,5,2,1,4,0,0,3,3,3,0,3,1,6,2,0,18,ENG
57df7a11,58,37,36,16,6,25,58,33,25,2,23,26,84,38,1,18,ENG
580d52dd,39,24,18,17,4,12,49,37,23,5,18,45,84,23,0,18,ENG
59bf127b,64,41,25,32,7,16,48,32,23,6,17,37,101,38,4,18,ENG
59e6e5bf,15,8,5,3,7,2,15,13,13,1,12,10,25,23,1,18,ENG
5a1900a4,53,33,22,23,8,14,53,39,37,8,29,29,82,18,1,18,ENG
5a4280b1,32,23,28,4,0,16,26,10,25,14,11,19,51,129,1,18,ENG
5acc4a10,43,26,15,25,3,19,47,28,21,1,20,43,86,38,0,18,ENG
5b54bf3b,1,0,1,0,0,1,4,3,0,0,0,0,1,4,0,18,ENG
5bddccc9,30,26,13,12,5,8,19,11,14,1,13,2,32,9,0,18,ENG
5be28712,2,2,0,2,0,0,1,1,4,3,1,6,8,22,2,18,ENG
5c2b4f07,48,27,27,13,8,11,31,20,20,1,19,31,79,54,1,18,ENG
5dbefa9d,34,24,9,20,5,8,32,24,18,1,17,9,43,11,0,18,ENG
5eae500a,7,4,1,3,3,0,13,13,9,2,7,3,10,22,2,18,ENG
5eebbfdf,31,17,16,13,2,12,35,23,12,1,11,14,45,11,0,18,ENG
5eecec3d,15,11,11,4,0,4,11,7,8,5,3,19,34,44,0,18,ENG
5f09991f,47,32,29,15,3,16,34,18,24,5,19,47,94,64,2,18,ENG
601ef102,6,4,0,6,0,3,6,3,3,0,3,0,6,0,0,18,ENG
61abe9b6,5,4,2,2,1,1,5,4,4,1,3,2,7,15,0,18,ENG
6265208f,22,17,10,11,1,7,34,27,25,2,23,11,33,39,0,18,ENG
62a0089e,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,18,ENG
63d17038,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,18,ENG
6421ec64,25,17,9,11,5,10,39,29,9,1,8,16,41,6,2,18,ENG
64b08de7,9,9,3,4,2,1,5,4,9,2,7,5,14,3,1,18,ENG
653ee42d,104,62,63,39,2,32,114,82,53,16,37,63,167,69,1,18,ENG
