id,live_pass,dead_pass,fk_pass,tb_pass,sw_pass,cross_pass,throw_in,ck,ck_in,ck_out,ck_straight,offside_pass,blocked_pass,season,comp
ae0a7ddf,1068,327,5,2,4,73,322,0,0,0,0,3,32,18,ENG
af721f98,249,9,0,2,0,7,1,1,0,0,0,1,17,18,ENG
aff418dc,252,28,14,3,4,30,4,10,3,4,3,5,9,18,ENG
b070482d,17,1,0,0,0,2,0,0,0,0,0,0,0,18,ENG
b0c71810,553,25,3,6,5,40,6,11,9,1,0,2,18,18,ENG
b1313ec4,357,5,0,1,1,8,1,1,0,1,0,5,16,18,ENG
b18095b6,782,221,26,0,2,75,174,21,14,7,0,6,35,18,ENG
b1b25949,303,234,75,0,0,0,0,0,0,0,0,0,0,18,ENG
b217ef29,1625,32,30,1,7,0,2,0,0,0,0,3,4,18,ENG
b27b49b4,66,11,1,0,0,4,10,0,0,0,0,0,3,18,ENG
b28bbd58,1088,134,39,3,5,176,23,49,23,5,16,4,49,18,ENG
b2bc3b1f,695,18,1,6,3,76,14,0,0,0,0,3,39,18,ENG
b318a643,834,38,3,4,3,35,4,0,0,0,0,2,33,18,ENG
b400bde0,1199,19,1,9,4,39,9,6,2,1,0,3,49,18,ENG
b581987a,248,13,1,0,2,10,3,0,0,0,0,1,3,18,ENG
b63f4077,142,12,1,0,0,2,0,0,0,0,0,0,2,18,ENG
b66315ae,569,27,2,7,1,2,3,0,0,0,0,0,16,18,ENG
b6964eb6,1122,17,15,0,2,0,2,0,0,0,0,1,10,18,ENG
b7d082af,819,4,3,2,14,6,1,0,0,0,0,2,14,18,ENG
b827d5b3,1124,162,28,11,20,217,64,65,50,9,0,12,64,18,ENG
b92dd711,132,6,6,0,0,1,0,0,0,0,0,0,0,18,ENG
b98570d1,1106,21,5,8,16,16,8,1,1,0,0,6,22,18,ENG
b9fbae28,2143,23,20,8,20,13,3,0,0,0,0,8,43,18,ENG
ba1e04b3,758,9,7,2,11,8,2,0,0,0,0,4,10,18,ENG
ba23a904,2438,100,65,2,25,15,35,0,0,0,0,4,16,18,ENG
bb5fbd2b,710,35,4,1,11,102,6,18,6,9,1,11,36,18,ENG
bcf30f17,63,5,0,1,1,0,2,0,0,0,0,2,1,18,ENG
bd1d1cbb,50,11,0,0,0,5,11,0,0,0,0,0,3,18,ENG
bd8a7d05,169,6,3,0,3,8,1,2,1,1,0,2,3,18,ENG
bda6ffd4,369,5,3,0,2,0,0,0,0,0,0,0,3,18,ENG
be927d03,1348,323,34,2,14,121,265,24,18,4,0,12,42,18,ENG
bf54c8cc,134,3,0,0,1,7,1,0,0,0,0,2,8,18,ENG
c0e27d1a,472,21,21,0,5,1,0,0,0,0,0,2,2,18,ENG
c204f844,411,5,5,3,3,0,0,0,0,0,0,1,1,18,ENG
c24dba2a,297,11,0,2,2,9,0,0,0,0,0,2,12,18,ENG
c3e39f12,313,193,47,0,0,0,0,0,0,0,0,4,1,18,ENG
c5942695,41,2,2,0,1,2,0,0,0,0,0,1,3,18,ENG
c596fcb0,380,33,3,3,1,15,5,2,0,0,0,0,21,18,ENG
c5b7c315,1148,18,13,0,17,4,5,0,0,0,0,4,17,18,ENG
c5bdb6e3,80,0,0,0,1,1,0,0,0,0,0,1,0,18,ENG
c5f13182,73,0,0,0,0,8,0,0,0,0,0,0,1,18,ENG
c61f1719,370,19,19,0,6,0,0,0,0,0,0,0,3,18,ENG
c6896eab,661,202,16,0,4,73,171,15,14,1,0,5,30,18,ENG
c691bfe2,991,11,2,10,3,32,8,1,0,0,0,3,29,18,ENG
c7aee75b,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
c92e1a31,241,12,0,9,2,5,2,0,0,0,0,2,6,18,ENG
c951a6df,532,15,5,0,1,17,3,0,0,0,0,3,16,18,ENG
ca2bc3df,545,2,0,0,0,23,1,0,0,0,0,3,11,18,ENG
ca9178af,82,0,0,0,1,0,0,0,0,0,0,0,2,18,ENG
caa1a7f0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
caffaf5a,1044,24,20,0,5,2,4,0,0,0,0,4,7,18,ENG
cb4f24c6,350,246,91,0,1,0,0,0,0,0,0,4,0,18,ENG
cc2d7ad5,351,109,1,0,1,26,108,0,0,0,0,3,19,18,ENG
cc70a1d5,765,507,169,0,1,0,0,0,0,0,0,11,1,18,ENG
cd1acf9d,1083,222,15,3,11,102,196,11,7,3,1,4,39,18,ENG
cde3309f,203,131,44,0,0,0,0,0,0,0,0,0,0,18,ENG
ce4246f5,999,149,33,0,24,11,116,0,0,0,0,6,13,18,ENG
ce5143da,390,6,0,2,0,2,2,0,0,0,0,0,7,18,ENG
ce9c203e,54,1,1,0,0,1,0,0,0,0,0,1,3,18,ENG
cea4ee8f,1249,37,12,15,8,18,17,4,0,0,0,9,39,18,ENG
cee31595,1067,21,6,3,8,11,7,0,0,0,0,5,22,18,ENG
cf15bbb1,1037,50,14,7,8,42,1,27,18,3,1,5,27,18,ENG
cfd5e123,821,268,4,0,2,53,264,0,0,0,0,2,47,18,ENG
cfe6238d,314,149,11,0,3,39,138,0,0,0,0,2,17,18,ENG
d0042ab9,481,61,6,0,6,12,55,0,0,0,0,1,12,18,ENG
d07e3b41,235,2,2,1,2,10,0,0,0,0,0,0,10,18,ENG
d080ed5e,802,14,12,6,8,3,1,1,0,0,0,2,13,18,ENG
d0b3ceb9,657,492,154,0,1,0,0,0,0,0,0,6,0,18,ENG
d2424d1b,974,219,10,0,2,84,208,1,1,0,0,6,50,18,ENG
d2bff301,1416,17,13,1,9,0,4,0,0,0,0,1,1,18,ENG
d328a254,377,17,6,1,2,12,11,0,0,0,0,0,8,18,ENG
d368feb8,1699,51,47,1,43,2,4,0,0,0,0,5,10,18,ENG
d436eb94,459,141,40,0,0,0,0,0,0,0,0,1,1,18,ENG
d4cb83cc,1716,96,34,0,0,31,62,0,0,0,0,4,24,18,ENG
d56543a0,866,134,29,3,2,138,46,59,27,22,0,5,39,18,ENG
d596e193,452,293,114,0,1,0,0,0,0,0,0,9,0,18,ENG
d5dd5f1f,312,24,0,1,1,16,3,0,0,0,0,1,14,18,ENG
d6f88a1d,419,18,7,3,1,4,0,0,0,0,0,2,8,18,ENG
d7492450,344,48,5,0,1,6,43,0,0,0,0,2,5,18,ENG
d790907f,560,16,12,1,3,13,3,0,0,0,0,4,4,18,ENG
d79a8c87,593,17,10,1,11,0,7,0,0,0,0,2,5,18,ENG
d822a850,60,26,6,0,0,0,0,0,0,0,0,0,0,18,ENG
d8931174,1711,59,44,2,29,15,15,0,0,0,0,11,14,18,ENG
d93c2511,345,2,2,1,1,4,0,0,0,0,0,0,6,18,ENG
d9cfca3d,166,5,0,0,0,9,1,0,0,0,0,2,10,18,ENG
da052c14,850,35,7,3,0,45,5,0,0,0,0,2,27,18,ENG
da2b8db3,9,0,0,0,0,2,0,0,0,0,0,0,1,18,ENG
da7b447d,1825,51,45,0,14,3,6,0,0,0,0,3,6,18,ENG
dc6f5bdd,593,35,14,0,7,7,21,0,0,0,0,2,7,18,ENG
dd0daf32,1003,68,12,15,8,84,7,47,25,8,0,3,37,18,ENG
de112b84,316,8,1,0,2,40,3,4,1,3,0,1,21,18,ENG
def899bd,1074,14,11,0,0,2,3,0,0,0,0,2,6,18,ENG
df540668,226,14,10,0,3,4,0,2,2,0,0,1,6,18,ENG
e06683ca,1734,40,37,3,21,1,3,0,0,0,0,4,3,18,ENG
e0900238,610,11,8,1,5,2,2,0,0,0,0,2,7,18,ENG
e0991c04,352,10,7,0,5,1,3,0,0,0,0,0,3,18,ENG
e0bc6fdc,142,34,3,0,0,15,30,1,1,0,0,0,3,18,ENG
e2716bd0,2429,81,26,18,4,74,7,48,0,27,0,10,43,18,ENG
e342ad68,955,96,12,8,4,86,19,62,43,9,0,4,32,18,ENG
e3a5814e,550,87,6,0,3,20,81,0,0,0,0,3,18,18,ENG
e46012d4,2707,279,68,41,44,248,45,151,12,71,2,22,67,18,ENG
e514ab62,79,29,5,1,1,8,20,4,1,2,0,1,3,18,ENG
e58a03c6,413,30,0,4,3,5,5,0,0,0,0,1,4,18,ENG
e5d01ecf,849,154,4,1,5,60,149,1,0,0,0,1,27,18,ENG
e61b8aee,3056,180,73,11,37,102,18,89,48,26,1,12,29,18,ENG
e726e11e,920,197,3,2,5,90,194,0,0,0,0,5,46,18,ENG
e76cb9cc,219,56,1,1,0,7,55,0,0,0,0,1,5,18,ENG
e77dc3b2,193,7,0,3,0,3,0,0,0,0,0,1,5,18,ENG
e7ca0439,859,31,29,0,3,1,2,0,0,0,0,2,2,18,ENG
e860c42f,1679,427,21,0,16,62,406,0,0,0,0,5,59,18,ENG
e9208654,835,280,21,1,1,64,259,0,0,0,0,3,29,18,ENG
e92cd3f7,111,3,1,0,2,7,0,0,0,0,0,0,10,18,ENG
e97fd090,725,14,2,1,3,12,4,0,0,0,0,6,24,18,ENG
eaeca114,1551,56,43,0,2,5,13,0,0,0,0,2,11,18,ENG
eb58eef0,1245,29,8,2,8,2,6,1,0,0,0,9,9,18,ENG
eb7822d7,2526,107,92,4,47,18,14,1,0,0,0,14,41,18,ENG
ebd0a048,437,11,1,1,4,2,0,0,0,0,0,0,5,18,ENG
ec7e6ad1,879,194,57,6,8,139,52,85,54,19,9,9,12,18,ENG
ec9a28ce,415,9,7,3,4,8,2,0,0,0,0,2,11,18,ENG
ed1e53f3,46,2,0,0,0,4,0,2,0,1,0,0,1,18,ENG
eed56f6c,134,1,0,1,0,0,1,0,0,0,0,1,3,18,ENG
ef619b0b,1236,32,20,10,12,17,12,0,0,0,0,9,24,18,ENG
efe6f6ac,85,6,0,0,1,4,6,0,0,0,0,0,1,18,ENG
f0021247,440,52,16,5,2,50,0,30,21,5,0,5,17,18,ENG
f07be45a,1140,94,37,9,23,62,10,30,13,13,3,7,27,18,ENG
f15a50e8,530,171,9,0,5,46,162,0,0,0,0,7,34,18,ENG
f1e8372d,117,20,0,1,0,5,1,0,0,0,0,1,5,18,ENG
f25b010f,1174,44,40,0,10,4,4,0,0,0,0,0,8,18,ENG
f2f29dda,656,17,1,4,0,9,0,0,0,0,0,5,28,18,ENG
f3709655,24,2,0,0,0,2,0,2,2,0,0,0,1,18,ENG
f42456eb,4,0,0,0,1,0,0,0,0,0,0,0,0,18,ENG
f4290206,1424,288,19,0,10,96,269,0,0,0,0,9,72,18,ENG
f520049f,403,13,10,1,1,0,3,0,0,0,0,2,5,18,ENG
f586779e,286,28,0,2,1,13,1,0,0,0,0,0,6,18,ENG
f5deef4c,738,41,14,0,3,1,27,0,0,0,0,1,4,18,ENG
f5e6d08d,552,18,17,0,6,1,1,0,0,0,0,3,5,18,ENG
f5efb153,1705,54,45,2,25,5,9,0,0,0,0,6,7,18,ENG
f631c17f,148,2,1,0,2,9,1,0,0,0,0,1,5,18,ENG
f6d7d690,3,1,0,0,0,0,0,1,0,0,0,0,1,18,ENG
f72293fc,858,163,73,2,6,213,3,87,31,40,6,6,33,18,ENG
f76e6b4e,332,235,51,0,1,0,0,0,0,0,0,4,0,18,ENG
f7d50789,901,30,21,1,31,7,9,0,0,0,0,0,4,18,ENG
f7ee69fb,1383,44,28,1,4,1,4,0,0,0,0,2,12,18,ENG
f874dd44,1902,285,4,7,4,64,281,0,0,0,0,6,61,18,ENG
f8fcd2a5,922,58,43,0,2,4,15,0,0,0,0,3,4,18,ENG
fa031b34,853,6,0,2,3,51,4,1,0,1,0,2,67,18,ENG
faf55ce4,484,100,22,0,13,2,78,0,0,0,0,0,5,18,ENG
fb2dec57,198,8,0,1,0,19,3,0,0,0,0,2,15,18,ENG
fc166e49,5,3,1,0,0,2,0,2,0,0,0,0,0,18,ENG
fd3f57ce,234,26,6,0,1,20,2,15,2,2,10,1,2,18,ENG
fdd85f94,1393,6,3,2,29,12,0,0,0,0,0,6,31,18,ENG
fe012aca,4,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
ff527768,1251,105,66,8,22,23,9,7,1,3,3,11,23,18,ENG
ff9fcd4d,334,58,16,1,1,48,0,23,13,4,3,1,14,18,ENG
ffec9769,163,1,0,2,1,7,0,0,0,0,0,1,9,18,ENG
000b3da6,582,21,13,1,7,9,7,1,0,1,0,3,3,18,SPA
003a5c72,993,29,20,7,8,11,0,0,0,0,0,3,24,18,SPA
00b28772,255,2,2,0,2,5,0,0,0,0,0,1,1,18,SPA
011d8c56,267,94,24,0,2,0,0,0,0,0,0,0,0,18,SPA
01ae64cd,83,12,12,0,0,0,0,0,0,0,0,0,0,18,SPA
01eb744d,873,8,0,10,8,30,1,3,0,0,0,10,34,18,SPA
02c15616,418,12,12,0,5,1,0,0,0,0,0,0,5,18,SPA
02d2c436,1352,109,68,1,18,8,40,0,0,0,0,2,17,18,SPA
04965583,259,11,0,2,3,8,8,3,2,0,0,5,8,18,SPA
04a65a8f,369,23,3,0,1,5,0,0,0,0,0,5,6,18,SPA
04ac8285,21,10,0,0,0,0,0,0,0,0,0,0,0,18,SPA
04e17fd5,319,21,0,3,2,19,1,0,0,0,0,2,19,18,SPA
05384ea1,962,233,15,2,1,64,218,0,0,0,0,5,29,18,SPA
05a4465d,984,21,12,2,10,12,9,0,0,0,0,8,28,18,SPA
0657888a,457,52,21,3,7,76,7,24,11,7,1,3,12,18,SPA
070a3904,1415,83,54,7,26,46,6,23,6,14,0,8,27,18,SPA
07a0baa9,32,0,0,0,0,1,0,0,0,0,0,0,0,18,SPA
07d67579,84,8,0,0,0,3,0,0,0,0,0,3,2,18,SPA
080ac8d8,19,2,0,0,0,0,1,0,0,0,0,0,1,18,SPA
08511d65,1834,75,61,5,40,9,14,0,0,0,0,12,7,18,SPA
0959c2a2,581,10,4,2,22,13,2,4,1,0,0,2,16,18,SPA
09a9e921,492,41,0,1,4,11,2,2,0,0,0,5,13,18,SPA
0a0cc13c,332,48,0,2,5,9,1,1,0,1,0,1,13,18,SPA
0a447501,148,25,1,0,0,2,0,0,0,0,0,1,4,18,SPA
0ac94a23,324,5,1,1,2,27,2,1,0,0,0,5,10,18,SPA
0ae4e09a,185,11,0,2,0,6,0,0,0,0,0,1,9,18,SPA
0af4dcf0,274,17,1,1,3,12,0,0,0,0,0,2,9,18,SPA
0b90bb97,449,26,4,2,3,6,3,0,0,0,0,0,5,18,SPA
0c3f7197,271,18,3,1,2,41,1,14,6,3,0,3,16,18,SPA
0d10333c,1159,28,25,6,30,14,3,0,0,0,0,9,30,18,SPA
0e7ccfc4,315,81,6,0,2,23,75,0,0,0,0,1,6,18,SPA
0ef89a37,802,70,11,10,6,51,7,52,28,9,0,5,18,18,SPA
0f138d5a,694,33,27,1,4,0,6,0,0,0,0,2,1,18,SPA
1001ae82,799,61,29,4,13,52,5,23,15,6,0,2,18,18,SPA
102fda08,3,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
10e25802,134,3,3,1,1,1,0,0,0,0,0,1,4,18,SPA
113fb4ea,60,49,16,0,0,0,0,0,0,0,0,1,0,18,SPA
119b9a8e,940,46,41,1,23,9,5,0,0,0,0,4,6,18,SPA
11c30a46,208,14,6,1,0,9,1,7,1,4,0,0,5,18,SPA
1214f0a6,23,10,0,0,0,2,10,0,0,0,0,0,1,18,SPA
1250086e,439,37,23,0,6,3,14,0,0,0,0,1,3,18,SPA
12a875ce,9,0,0,0,0,1,0,0,0,0,0,0,0,18,SPA
12c50af5,351,31,7,3,1,21,3,21,8,9,0,5,6,18,SPA
130a7a3f,875,111,34,7,15,97,4,73,32,13,0,10,26,18,SPA
13b0c150,536,31,30,1,5,0,1,0,0,0,0,2,2,18,SPA
148d4105,145,1,1,0,0,3,0,0,0,0,0,2,3,18,SPA
1512328c,382,9,2,0,4,41,7,0,0,0,0,4,20,18,SPA
1633fc8a,1262,81,77,0,72,4,4,0,0,0,0,5,9,18,SPA
167c1bb0,1638,39,37,0,10,0,2,0,0,0,0,0,5,18,SPA
174651c8,454,13,13,0,24,3,0,0,0,0,0,3,4,18,SPA
174f09a6,670,52,24,1,14,2,28,0,0,0,0,5,6,18,SPA
1771f2c1,480,97,12,0,3,22,85,0,0,0,0,0,17,18,SPA
1961b2aa,350,5,4,0,3,3,1,0,0,0,0,3,6,18,SPA
19b776e9,396,7,0,0,1,13,1,0,0,0,0,4,14,18,SPA
1a317a1b,482,196,51,1,4,74,128,17,9,7,0,4,24,18,SPA
1b17ed86,657,95,54,1,4,60,2,39,14,22,0,2,7,18,SPA
1b84dbe1,486,78,9,0,3,15,69,0,0,0,0,0,12,18,SPA
1bda5842,655,13,2,5,4,72,9,0,0,0,0,4,35,18,SPA
1c8dc17d,702,31,6,2,7,28,5,19,11,5,0,11,14,18,SPA
1d1691ad,1428,325,21,1,2,155,303,1,1,0,0,3,67,18,SPA
1d5f96d9,91,2,0,0,0,4,0,0,0,0,0,0,4,18,SPA
1f079188,790,160,4,0,4,70,154,0,0,0,0,5,28,18,SPA
1fa85681,13,15,5,0,0,0,0,0,0,0,0,0,0,18,SPA
1fb1c435,900,21,3,12,12,26,3,2,0,0,0,7,25,18,SPA
1fe0492d,697,257,11,0,3,54,246,0,0,0,0,14,11,18,SPA
1fe67e86,615,176,11,0,3,50,165,0,0,0,0,0,27,18,SPA
20b9f052,485,330,93,0,0,0,0,0,0,0,0,2,1,18,SPA
21164a21,40,1,1,0,0,1,0,0,0,0,0,0,0,18,SPA
217011a0,53,5,0,0,0,0,1,0,0,0,0,1,5,18,SPA
21d4e122,853,223,27,0,4,39,196,0,0,0,0,3,26,18,SPA
220c11f1,425,72,0,1,3,4,0,0,0,0,0,3,9,18,SPA
22df75d8,15,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
2306bfde,129,11,6,1,3,8,0,5,4,0,0,0,1,18,SPA
23593121,328,21,13,2,5,5,3,4,2,1,0,4,6,18,SPA
23f32ea1,9,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
240d3a0b,1577,55,46,0,39,12,6,1,0,0,0,4,15,18,SPA
24279b8b,392,316,82,0,1,0,0,0,0,0,0,4,0,18,SPA
244f57b9,91,16,3,1,1,35,3,10,2,6,0,0,10,18,SPA
24f59bb2,561,89,16,0,2,13,73,0,0,0,0,2,9,18,SPA
251336da,426,99,9,1,3,29,90,0,0,0,0,0,10,18,SPA
2513a588,274,7,1,1,3,7,0,0,0,0,0,3,7,18,SPA
2515040a,517,32,30,0,7,0,2,0,0,0,0,0,1,18,SPA
25c72b36,12,0,0,0,0,1,0,0,0,0,0,0,0,18,SPA
26f2473f,159,89,37,0,0,0,0,0,0,0,0,1,0,18,SPA
283c7121,52,0,0,0,0,0,0,0,0,0,0,0,2,18,SPA
28d596a0,748,301,95,0,0,0,0,0,0,0,0,7,2,18,SPA
293211e1,497,20,1,2,2,20,7,0,0,0,0,1,15,18,SPA
294450ba,356,21,17,0,9,9,3,1,1,0,0,2,1,18,SPA
2946f9a1,1095,94,38,1,6,23,56,0,0,0,0,6,11,18,SPA
29b61deb,1019,11,9,4,11,3,2,0,0,0,0,3,25,18,SPA
2a0c8ba4,1180,116,46,3,31,114,1,66,20,40,1,5,16,18,SPA
2a70c756,136,19,10,0,1,15,0,9,8,1,0,4,6,18,SPA
2b15a82a,102,21,1,0,0,3,20,0,0,0,0,0,2,18,SPA
2bee98fd,427,25,2,1,3,19,6,0,0,0,0,3,19,18,SPA
2cea96ce,199,66,9,0,2,11,57,0,0,0,0,2,14,18,SPA
2e23c66b,207,17,0,0,0,3,0,0,0,0,0,4,4,18,SPA
2e8fc160,922,31,31,1,9,1,0,0,0,0,0,6,18,18,SPA
2ef16f06,7,1,0,0,0,1,1,0,0,0,0,0,0,18,SPA
2f3e911a,1066,339,40,2,4,148,282,17,8,9,0,7,45,18,SPA
3024e383,1223,411,66,0,33,226,304,41,5,36,0,11,57,18,SPA
30672832,75,9,2,0,1,3,7,0,0,0,0,0,1,18,SPA
307fcd26,36,33,6,0,0,0,0,0,0,0,0,1,0,18,SPA
31223bcf,490,24,17,3,12,11,1,5,4,0,0,7,15,18,SPA
314eeab1,22,0,0,0,0,1,0,0,0,0,0,0,0,18,SPA
322ba2df,187,30,4,0,1,9,26,0,0,0,0,0,2,18,SPA
32b84cec,25,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
335fa267,1638,190,14,3,8,35,176,0,0,0,0,4,23,18,SPA
348e4809,738,34,33,1,12,2,1,0,0,0,0,3,8,18,SPA
3536fdc1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
355c883a,658,226,10,2,3,50,216,0,0,0,0,0,31,18,SPA
35f6db55,684,42,0,5,2,34,5,0,0,0,0,1,51,18,SPA
379652be,262,7,0,2,1,7,5,2,1,1,0,1,5,18,SPA
37e103f8,6,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
37f1cf47,1131,350,23,3,2,95,327,0,0,0,0,11,62,18,SPA
37f96552,619,22,5,0,6,70,5,12,2,10,0,3,23,18,SPA
38699c72,120,8,0,0,0,8,1,0,0,0,0,1,6,18,SPA
39583cfd,276,18,2,1,1,16,3,13,3,5,0,0,11,18,SPA
39e9c09a,23,1,0,1,0,0,1,0,0,0,0,0,1,18,SPA
3a6a49f7,133,8,1,0,2,8,1,0,0,0,0,0,4,18,SPA
3a9c4b7b,182,39,6,0,0,6,33,0,0,0,0,0,5,18,SPA
3aa4a3be,176,19,2,3,0,4,2,0,0,0,0,2,6,18,SPA
3b9f859b,176,50,1,1,1,11,49,0,0,0,0,0,5,18,SPA
3c7bc9bd,1442,50,49,5,40,2,1,0,0,0,0,8,25,18,SPA
3d7e48ce,325,13,1,1,2,109,11,1,0,0,0,2,32,18,SPA
3e1858af,293,24,5,0,3,40,7,12,4,6,0,3,17,18,SPA
3e4f735d,934,423,53,3,12,149,318,52,12,22,1,9,37,18,SPA
3e5a168c,34,10,1,0,0,3,9,0,0,0,0,0,2,18,SPA
3ecc11d8,431,35,26,0,8,1,9,0,0,0,0,2,1,18,SPA
3eed9821,1570,56,48,0,9,0,8,0,0,0,0,2,13,18,SPA
3f10bd22,868,80,6,2,7,94,72,2,0,1,0,12,46,18,SPA
3f79a1c8,661,8,5,1,9,10,3,0,0,0,0,5,15,18,SPA
3fc45c73,1396,143,92,4,42,19,51,0,0,0,0,21,24,18,SPA
41c12f75,30,0,0,0,0,1,0,0,0,0,0,1,2,18,SPA
42276181,221,13,0,0,0,2,2,0,0,0,0,0,8,18,SPA
4242011c,1139,31,30,0,25,1,0,0,0,0,0,7,4,18,SPA
42dcf26d,1383,78,60,0,19,7,18,0,0,0,0,3,9,18,SPA
43f71e77,835,22,0,9,7,17,4,0,0,0,0,7,33,18,SPA
4410f0b0,17,1,1,0,0,0,0,0,0,0,0,0,0,18,SPA
44b61913,252,52,3,0,0,4,49,0,0,0,0,2,3,18,SPA
45af8a54,1172,87,16,9,21,106,19,50,12,17,2,5,31,18,SPA
45b9b619,455,23,6,2,5,7,11,2,0,0,0,8,14,18,SPA
45e304c8,341,23,5,4,0,14,14,2,1,1,0,1,13,18,SPA
4601e194,2101,308,46,2,19,46,261,1,0,0,0,9,55,18,SPA
46166b49,144,19,0,1,0,2,0,0,0,0,0,1,6,18,SPA
467bae22,881,17,12,10,7,32,4,1,0,0,0,17,31,18,SPA
46a8347f,700,187,6,0,4,81,178,3,1,1,1,4,29,18,SPA
46e07328,4,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
4737cebe,485,58,13,2,10,59,11,34,12,18,0,9,20,18,SPA
474ecac8,893,65,63,2,16,3,2,0,0,0,0,3,5,18,SPA
48593154,102,10,0,0,0,3,0,0,0,0,0,0,3,18,SPA
485e4939,161,0,0,2,4,6,0,0,0,0,0,0,4,18,SPA
487d9b09,1394,219,14,2,7,92,205,0,0,0,0,5,28,18,SPA
48e4c485,122,2,1,0,1,5,1,0,0,0,0,0,5,18,SPA
48e89655,570,103,31,1,3,145,7,63,28,33,0,6,30,18,SPA
4958bfb2,1628,261,31,4,20,91,230,0,0,0,0,9,40,18,SPA
49ea92be,527,10,5,2,3,70,5,0,0,0,0,3,33,18,SPA
4a478107,902,67,16,8,10,148,30,18,1,13,1,4,75,18,SPA
4a895384,161,0,0,0,1,0,0,0,0,0,0,0,3,18,SPA
4ac7608e,475,81,13,1,2,7,68,0,0,0,0,5,5,18,SPA
4accb7e0,402,13,9,1,3,10,2,2,0,2,0,4,11,18,SPA
4b32b2be,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
4b3f2936,237,10,1,0,1,5,0,0,0,0,0,2,7,18,SPA
4bc5f2b4,61,13,9,0,2,6,1,3,2,1,0,0,1,18,SPA
4c0a6a48,23,0,0,0,0,0,0,0,0,0,0,0,3,18,SPA
4c2e9442,557,90,5,1,11,16,2,0,0,0,0,2,17,18,SPA
4c5b14d2,1236,106,31,9,21,94,15,60,24,11,3,6,22,18,SPA
4cafb146,30,0,0,0,0,0,0,0,0,0,0,0,1,18,SPA
4d224fe8,1704,48,47,3,47,6,1,0,0,0,0,10,21,18,SPA
4db76f57,607,32,24,0,14,1,8,0,0,0,0,1,12,18,SPA
4e2c27bb,2,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
4efd29bb,135,1,0,0,0,1,0,0,0,0,0,1,0,18,SPA
4f28a6ff,1663,55,52,2,12,1,3,0,0,0,0,9,15,18,SPA
4f6d9bcd,167,22,2,0,0,14,20,0,0,0,0,0,4,18,SPA
4ffb647d,361,23,17,0,2,0,6,0,0,0,0,0,2,18,SPA
5070881b,426,13,12,4,11,0,1,0,0,0,0,5,3,18,SPA
50b51fac,569,13,13,0,10,1,0,0,0,0,0,2,5,18,SPA
51e3954c,1046,36,30,2,26,6,6,0,0,0,0,1,8,18,SPA
529f49ab,1378,52,11,5,17,20,32,5,1,3,1,7,27,18,SPA
532e1e4f,29,2,2,1,0,0,0,0,0,0,0,1,2,18,SPA
54073b28,905,115,73,5,13,68,0,40,21,14,0,7,18,18,SPA
5418d47c,45,0,0,0,0,0,0,0,0,0,0,0,1,18,SPA
54f5ce34,459,145,7,0,1,32,138,0,0,0,0,3,29,18,SPA
55126f3b,1953,180,73,15,23,140,4,97,33,45,0,20,36,18,SPA
555f3a0b,908,49,46,0,32,2,1,2,2,0,0,5,7,18,SPA
56cafd0a,10,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
576575e5,77,27,1,0,4,8,26,0,0,0,0,0,3,18,SPA
57ebd662,1043,22,16,2,30,15,2,2,1,1,0,9,25,18,SPA
581c5276,14,19,8,0,0,0,0,0,0,0,0,0,0,18,SPA
5890cef1,835,209,16,1,15,134,190,3,0,2,0,3,37,18,SPA
58afe001,618,5,4,3,30,6,0,0,0,0,0,6,18,18,SPA
58bc7d18,175,92,20,0,1,0,0,0,0,0,0,1,0,18,SPA
59b7d823,1005,216,16,0,5,72,200,0,0,0,0,10,35,18,SPA
59d53e8a,512,88,9,0,2,37,79,0,0,0,0,1,27,18,SPA
5a3f6fae,441,86,13,0,4,12,73,0,0,0,0,2,5,18,SPA
5ab0ea87,2152,91,89,5,27,0,2,0,0,0,0,6,17,18,SPA
5b2a4b8d,93,9,1,1,1,20,2,6,6,0,0,0,7,18,SPA
5b5724d2,299,58,3,0,0,8,55,0,0,0,0,3,6,18,SPA
5c256395,16,0,0,0,0,0,0,0,0,0,0,0,2,18,SPA
5c2da10f,359,7,0,1,6,12,5,0,0,0,0,1,6,18,SPA
5c7845f6,935,7,6,2,18,2,1,0,0,0,0,2,11,18,SPA
5ca20b7a,901,362,34,0,5,78,328,0,0,0,0,1,36,18,SPA
5ce0b5ba,2405,169,152,7,20,49,8,7,2,3,0,11,35,18,SPA
5cec2487,1016,234,18,0,5,51,215,1,0,0,0,7,25,18,SPA
5d311e8d,481,28,25,1,9,0,3,0,0,0,0,2,3,18,SPA
