id,fk_ag,ck_ag,og_ag,ps_xg,ps_xg_delta,cmp_launch,att_launch,att_gk_pass,att_gk_throw,gk_pass_len,att_goal_kick,goal_kick_len,att_cross_ag,stop_cross_ag,def_outside_pen,def_outside_pen_dist,goal_kicks_launched,att_launch_non_goal_kick,att_pass_non_goal_kick,season,comp
77d6fd4d,0,8,1,40.9,2.9,138,455,1106,151,37382.8,170,7293.0,606,34,253,11.5,85,285,936,23,ITA
79b0d6a0,1,4,1,27.6,-6.4,135,328,644,121,21638.4,240,8352.0,402,16,345,13.8,86,88,404,23,ITA
7b5f516f,0,0,0,0.0,0.0,0,1,3,0,51.9,1,65.0,1,0,0,0.0,1,0,2,23,ITA
8cabdc1e,0,5,2,38.5,-14.5,176,436,1140,187,37962.0,285,9262.5,467,28,397,14.2,89,151,855,23,ITA
8ec56e62,3,7,1,44.2,-1.8,157,523,745,135,30843.0,203,10779.3,402,29,408,14.1,134,320,542,23,ITA
9413b19f,0,1,0,25.0,1.0,56,145,733,121,19131.3,198,5326.2,335,11,663,17.0,40,-53,535,23,ITA
96640846,0,0,0,0.2,-0.8,0,0,2,1,37.0,1,27.0,1,0,0,0.0,0,-1,1,23,ITA
9f5a610b,2,6,3,43.2,0.2,194,721,876,143,36879.6,282,15087.0,534,23,592,14.1,223,439,594,23,ITA
9fa26bc2,0,6,0,35.8,-5.2,285,939,1506,185,59788.2,286,20020.0,469,36,1134,16.2,261,653,1220,23,ITA
a111cf41,0,3,2,21.7,-3.3,109,276,547,152,17558.7,157,7630.2,253,14,374,15.6,98,119,390,23,ITA
a2565f79,0,0,0,1.9,-0.1,7,15,19,3,720.1,5,281.0,7,1,0,6.0,4,10,14,23,ITA
ab4449d6,1,6,3,47.8,1.8,146,371,933,206,29576.1,278,9174.0,492,29,309,12.9,93,93,655,23,ITA
ac4003af,1,2,0,19.6,-1.4,52,148,346,85,9964.8,116,5765.2,200,18,270,15.0,77,32,230,23,ITA
b056e3da,2,4,1,16.8,-4.2,94,195,473,75,15561.7,83,3469.4,195,9,187,14.4,43,112,390,23,ITA
b959a0d1,0,1,0,2.9,-0.1,19,38,71,12,2534.7,12,643.2,18,0,8,8.6,9,26,59,23,ITA
b9e11c1d,0,0,0,0.8,0.8,6,30,21,0,1203.3,13,907.4,19,1,12,12.0,13,17,8,23,ITA
bcf5058a,0,0,0,2.9,-0.1,16,44,61,13,2525.4,16,961.6,42,6,48,12.1,13,28,45,23,ITA
c1d95617,1,4,3,49.6,-6.4,360,775,905,124,40091.5,284,14796.4,496,26,841,15.3,206,491,621,23,ITA
cc1a0c57,0,1,0,2.8,-1.2,25,78,110,13,4290.0,23,1343.2,62,4,88,14.7,18,55,87,23,ITA
d7a35008,0,3,0,17.9,-5.1,49,145,226,45,8045.6,99,3722.4,155,10,10,10.5,49,46,127,23,ITA
e1b0a70d,0,3,2,33.1,-2.9,155,375,871,113,28917.2,198,8019.0,271,12,1012,18.4,90,177,673,23,ITA
e66ebabb,0,0,0,0.5,0.5,1,7,15,3,502.5,5,260.0,7,0,0,0.0,3,2,10,23,ITA
e9c0c1b2,0,5,2,19.3,-2.7,105,270,875,115,25900.0,152,5380.8,283,15,125,12.5,47,118,723,23,ITA
efdeaff3,0,0,0,3.4,0.4,24,70,167,27,5561.1,28,1066.8,29,1,41,13.8,12,42,139,23,ITA
f058ed1f,0,0,0,3.2,0.2,9,18,61,10,1811.7,16,452.8,28,2,0,9.0,5,2,45,23,ITA
f0f7f62f,0,2,0,4.8,-1.2,28,74,243,41,7514.8,42,1540.5,80,3,75,28.1,17,32,201,23,ITA
f554e29b,0,0,0,1.7,-1.3,2,4,25,4,565.0,6,199.8,7,0,51,25.7,1,-2,19,23,ITA
f794b426,0,0,0,1.5,-0.5,2,4,10,2,243.0,8,259.2,8,0,22,22.0,3,-4,2,23,ITA
fcb38f57,1,2,0,20.3,-0.7,76,193,725,119,21605.0,85,2983.5,221,15,569,17.8,28,108,640,23,ITA
0810b6df,0,2,1,11.9,-1.1,29,94,152,25,5517.6,59,2283.3,103,8,48,12.2,26,35,93,23,FRA
08f5afaa,1,3,1,43.3,4.3,54,148,728,167,17399.2,207,4988.7,436,33,326,12.1,39,-59,521,23,FRA
0e12089d,2,8,3,54.2,0.2,136,363,1006,176,29677.0,264,9820.8,517,30,212,10.1,118,99,742,23,FRA
1b729a98,0,0,0,0.8,0.8,6,24,26,2,1138.8,8,488.0,25,2,0,7.5,8,16,18,23,FRA
1d2d5cc8,0,5,1,32.4,2.4,163,420,1022,166,32193.0,192,7968.0,382,35,851,16.7,107,228,830,23,FRA
1e7aea56,1,10,1,47.7,-11.3,213,522,657,77,25294.5,212,11045.2,389,18,912,16.9,178,310,445,23,FRA
20b9f052,0,6,1,33.8,0.8,112,324,941,132,29171.0,172,6948.8,370,22,569,15.4,88,152,769,23,FRA
2434f24a,0,3,0,34.0,-7.0,132,292,454,72,16707.2,137,7082.9,285,3,144,13.1,102,155,317,23,FRA
28dabd43,1,6,3,51.4,-7.6,94,291,479,124,16573.4,185,7881.0,357,21,205,11.4,102,106,294,23,FRA
2fa2a875,0,2,0,29.5,7.5,116,322,475,72,17955.0,165,7293.0,273,15,140,10.8,99,157,310,23,FRA
3814120d,0,2,0,9.1,-1.9,18,57,95,19,3363.0,35,1396.5,52,3,22,11.2,17,22,60,23,FRA
3d214e5f,1,11,2,54.9,2.9,198,477,806,163,28613.0,289,12687.1,520,30,290,11.6,169,188,517,23,FRA
477e50ce,0,0,0,1.5,0.5,5,9,20,9,664.0,6,279.0,11,1,0,7.0,4,3,14,23,FRA
4e7db402,1,6,4,54.8,4.8,189,516,942,202,33441.0,247,12177.1,493,42,479,12.3,166,269,695,23,FRA
51c83a90,0,0,0,1.9,-0.1,19,57,55,8,2552.0,24,1586.4,41,0,25,12.9,22,33,31,23,FRA
53af52f3,2,5,0,35.9,0.9,170,388,909,119,29724.3,278,9924.6,455,24,296,12.9,109,110,631,23,FRA
60d90c55,0,6,1,32.4,5.4,174,435,1075,140,35797.5,160,5232.0,384,34,631,15.4,53,275,915,23,FRA
62124972,0,0,0,1.0,-1.0,3,17,30,4,1008.0,10,317.0,14,1,106,21.3,5,7,20,23,FRA
67f649be,0,0,1,21.9,2.9,117,349,469,65,19369.7,128,6796.8,273,14,165,12.7,101,221,341,23,FRA
6a9e4913,0,0,0,0.2,0.2,8,13,18,3,822.6,11,289.3,11,2,0,3.5,2,2,7,23,FRA
7f41ee30,0,0,1,8.8,1.8,12,49,178,30,5108.6,47,1222.0,78,6,172,17.2,9,2,131,23,FRA
834b5c4c,1,6,0,56.5,-2.5,159,455,775,130,28597.5,196,8604.4,504,31,409,12.8,108,259,579,23,FRA
8608f269,0,0,0,1.9,-1.1,14,43,38,4,1877.2,14,859.6,38,2,0,8.3,13,29,24,23,FRA
967f34d3,0,1,2,3.9,-0.1,11,47,165,31,4521.0,41,1316.1,73,3,125,17.9,13,6,124,23,FRA
96fcd380,0,0,0,0.0,0.0,0,0,3,0,57.0,1,11.0,1,0,0,0.0,0,-1,2,23,FRA
9d420dad,0,3,1,16.4,-1.6,33,125,256,70,8601.6,69,2877.3,143,17,106,11.8,35,56,187,23,FRA
9e17ccff,0,2,0,6.5,-1.5,23,67,109,14,3597.0,35,1799.0,75,5,74,14.8,25,32,74,23,FRA
afb0c500,1,4,3,49.5,-5.5,189,445,875,203,28700.0,266,12129.6,454,36,419,12.7,163,179,609,23,FRA
b3d76d84,2,1,3,30.5,2.5,76,282,903,121,26548.2,105,3906.0,317,22,337,13.5,45,177,798,23,FRA
c4173f1a,2,2,0,25.2,1.2,56,176,471,101,13894.5,112,4200.0,344,12,95,10.6,54,64,359,23,FRA
c631f952,0,2,2,24.1,0.1,53,161,330,77,10461.0,85,4020.5,209,14,144,12.0,55,76,245,23,FRA
db3164e1,0,8,2,54.9,-8.1,107,391,707,144,23472.4,241,10700.4,496,33,79,8.8,142,150,466,23,FRA
db87a2c4,0,0,0,3.1,1.1,8,20,49,11,1376.9,18,795.6,26,2,41,13.8,10,2,31,23,FRA
dc29b608,0,4,1,27.1,-0.9,86,228,473,85,15183.3,145,5307.0,381,21,59,8.5,67,83,328,23,FRA
edbe46dc,0,0,0,1.6,0.6,9,14,29,5,1067.2,10,204.0,20,1,0,8.2,1,4,19,23,FRA
eedea60b,2,2,1,37.0,7.0,136,308,874,191,27793.2,185,6345.5,430,40,444,12.7,61,123,689,23,FRA
f00de885,2,5,2,41.4,4.4,114,317,838,134,26732.2,183,5819.4,358,19,347,13.9,55,134,655,23,FRA
f19f32b1,0,1,1,9.1,-3.9,19,87,102,11,4151.4,40,1928.0,93,6,69,11.5,29,47,62,23,FRA
f41a69e6,0,5,0,55.4,8.4,235,601,1209,173,44733.0,255,10302.0,464,34,287,11.5,117,346,954,23,FRA
f5dfc256,0,2,0,8.6,-4.4,6,34,138,27,3698.4,15,400.5,65,5,144,16.0,4,19,123,23,FRA
fd78b105,0,2,0,16.4,0.4,39,127,235,41,8272.0,78,2917.2,154,12,187,14.4,36,49,157,23,FRA
0a1cb833,0,1,0,13.1,-3.9,31,85,177,37,6053.4,69,2242.5,109,7,129,14.4,18,16,108,24,GER
0d55d942,0,0,0,1.2,-0.8,4,10,28,4,954.8,8,227.2,13,0,0,5.0,1,2,20,24,GER
226ddf9d,0,5,0,40.7,-2.3,96,265,776,119,22892.0,137,5617.0,407,20,214,12.6,67,128,639,24,GER
47064058,2,7,1,56.3,5.3,173,428,906,134,29716.8,211,9537.2,448,26,913,16.6,121,217,695,24,GER
5c4bf6ba,1,2,1,43.1,1.1,133,365,656,119,24534.4,133,5812.1,309,34,553,15.8,73,232,523,24,GER
5fa2e0cf,1,7,2,57.7,-6.3,196,488,1014,149,34881.6,233,10811.2,369,17,701,16.7,135,255,781,24,GER
663e080e,0,7,0,23.0,-5.0,54,151,781,83,20227.9,129,3999.0,229,14,619,17.7,34,22,652,24,GER
7d3e7da6,1,2,0,8.9,-0.1,20,65,281,44,7334.1,38,1033.6,78,2,306,21.9,7,27,243,24,GER
7fe12375,0,0,1,2.7,-0.3,20,43,42,2,2154.6,7,427.7,13,0,0,7.7,7,36,35,24,GER
87436846,0,7,0,51.5,3.5,107,288,938,80,28796.6,119,3974.6,399,13,180,12.0,36,169,819,24,GER
8778c910,1,1,0,20.9,-3.1,56,122,600,88,16740.0,80,2168.0,177,7,340,17.0,13,42,520,24,GER
99219195,0,1,0,0.7,-0.3,12,36,38,2,1808.8,9,601.2,24,1,0,10.3,9,27,29,24,GER
9b688ae1,0,4,1,28.8,2.8,121,251,748,140,24609.2,106,3943.2,315,25,325,14.8,37,145,642,24,GER
9f941969,0,6,2,45.8,-4.2,324,819,1182,68,50235.0,164,7314.4,397,29,1680,20.0,93,655,1018,24,GER
a70b8345,1,7,1,39.0,0.0,143,406,869,132,28677.0,170,8228.0,420,40,459,13.5,112,236,699,24,GER
ad3389d5,0,3,0,22.0,3.0,59,167,586,131,16525.2,112,3908.8,247,22,651,17.6,39,55,474,24,GER
afb0c500,0,5,3,23.4,-4.6,113,253,880,106,25960.0,95,2992.5,279,26,930,17.9,31,158,785,24,GER
b56dd813,0,0,1,5.0,0.0,27,71,280,26,8064.0,30,1290.0,97,6,109,15.6,14,41,250,24,GER
bc67a0e1,0,0,0,0.4,0.4,0,0,17,6,375.7,0,0.0,3,1,15,15.0,0,0,17,24,GER
bcb2ccd8,1,1,0,3.4,-0.6,13,36,197,26,4787.1,53,1537.0,77,1,170,17.0,16,-17,144,24,GER
c631f952,0,1,0,8.6,-1.4,12,35,97,18,3239.8,13,478.4,31,1,96,16.1,6,22,84,24,GER
c89e8aae,2,2,1,7.7,-2.3,19,66,187,30,6002.7,23,915.4,77,0,47,15.8,10,43,164,24,GER
cd59b9df,0,5,1,30.3,5.3,96,217,766,87,21831.0,136,5208.8,291,6,170,12.2,57,81,630,24,GER
ce17b5eb,0,4,0,35.3,1.3,85,291,789,117,23196.6,184,6550.4,386,14,418,15.5,73,107,605,24,GER
d28339cb,0,1,0,3.9,0.9,18,49,118,12,3870.4,9,443.7,44,1,26,13.3,6,40,109,24,GER
db401046,0,2,1,32.3,0.3,135,327,646,102,22674.6,139,6769.3,299,21,606,16.4,91,188,507,24,GER
dbd1b101,0,5,1,41.1,-5.9,153,456,924,126,31416.0,190,9994.0,387,19,333,13.9,133,266,734,24,GER
dee3013b,0,10,2,43.0,2.0,140,387,1033,78,33365.9,152,6475.2,405,23,580,14.5,73,235,881,24,GER
ec759ba1,1,0,0,2.4,-0.6,18,58,132,14,4580.4,21,730.8,38,4,22,11.3,7,37,111,24,GER
f256f213,0,6,3,43.0,-1.0,204,485,891,121,32699.7,249,11478.9,396,20,216,13.5,148,236,642,24,GER
f26dee6b,0,0,0,1.4,-0.6,4,29,77,15,2648.8,15,568.5,33,4,62,15.7,5,14,62,24,GER
03df04ff,0,2,0,7.9,-4.1,28,60,130,21,3848.0,44,1949.2,92,3,20,10.3,27,16,86,24,ENG
0cf321c8,0,4,1,18.9,-5.1,48,140,374,64,10846.0,89,3337.5,182,10,241,16.1,41,51,285,24,ENG
1caa93a5,0,9,3,61.1,0.1,220,687,941,123,37357.7,281,13459.9,462,15,1060,18.6,189,406,660,24,ENG
259fea27,0,10,2,54.1,-5.9,138,606,1332,162,41691.6,198,10731.6,419,30,645,15.0,155,408,1134,24,ENG
2628fd2b,0,2,4,45.2,-0.8,118,357,1090,125,31610.0,155,7145.5,367,14,471,14.3,92,202,935,24,ENG
27f4f772,0,0,0,0.1,-0.9,0,5,4,0,215.2,1,63.0,1,1,0,3.5,1,4,3,24,ENG
28300a16,0,5,2,22.8,-3.2,43,125,553,59,15041.6,50,965.0,161,7,673,19.8,8,75,503,24,ENG
2f965a72,0,2,2,44.1,4.1,141,375,554,126,20387.2,194,9040.4,404,23,67,9.6,129,181,360,24,ENG
32e7ce92,0,1,1,2.0,-1.0,3,18,27,5,980.1,9,376.2,10,1,58,19.5,5,9,18,24,ENG
339fe0e8,0,0,0,1.5,-0.5,12,30,56,5,2004.8,15,598.5,37,2,10,10.0,7,15,41,24,ENG
3a949a25,0,1,0,35.3,1.3,40,115,344,100,9012.8,113,4294.0,202,13,176,12.6,58,2,231,24,ENG
3bb7b8b4,0,2,1,23.8,-0.2,107,221,933,115,25844.1,96,3705.6,202,20,694,17.8,39,125,837,24,ENG
3f034750,0,3,1,9.5,-6.5,41,134,116,13,4953.2,70,4137.0,157,10,56,11.3,62,64,46,24,ENG
466fb2c5,0,1,0,3.7,-1.3,19,69,169,30,5627.7,19,786.6,46,8,131,14.6,10,50,150,24,ENG
4806ec67,0,9,3,41.4,2.4,304,703,1029,112,42394.8,212,9667.2,431,19,840,17.5,120,491,817,24,ENG
4a51ba65,1,4,0,22.1,-5.9,126,280,436,99,15565.2,136,6392.0,296,30,239,13.3,94,144,300,24,ENG
4b40d9ca,1,2,0,15.1,1.1,35,100,282,85,7839.6,85,3595.5,128,6,554,19.8,47,15,197,24,ENG
62d7ef38,0,3,1,10.2,2.2,30,95,369,43,10110.6,28,977.2,69,4,216,18.0,10,67,341,24,ENG
67f649be,0,3,0,2.9,-4.1,5,15,57,10,1533.3,11,321.2,19,2,0,9.6,4,4,46,24,ENG
68db6358,0,0,0,4.2,0.2,9,37,72,8,2332.8,26,910.0,43,0,25,12.7,12,11,46,24,ENG
6a713852,0,3,0,24.2,-0.8,61,147,516,87,14499.6,91,3066.7,202,19,426,15.8,37,56,425,24,ENG
77d6fd4d,1,6,2,48.2,6.2,48,201,1077,163,26817.3,175,3972.5,427,28,1012,16.6,28,26,902,24,ENG
7956236f,0,10,3,43.0,5.0,97,258,1077,140,29079.0,138,4705.8,331,37,1104,18.1,50,120,939,24,ENG
7a2e46a8,0,2,1,18.9,0.9,54,159,791,100,19933.2,103,3563.8,234,12,444,17.1,38,56,688,24,ENG
834b5c4c,0,6,1,7.1,-4.9,45,110,160,27,6112.0,54,2268.0,142,7,39,9.8,29,56,106,24,ENG
903b6e8b,1,3,1,47.4,5.4,63,315,623,160,20745.9,195,8170.5,419,40,332,13.3,108,120,428,24,ENG
9328b835,0,2,0,10.3,-2.7,35,84,112,23,4480.0,36,1738.8,90,7,7,7.5,23,48,76,24,ENG
96cf7b61,0,8,4,57.5,-1.5,171,518,650,83,26325.0,214,11384.8,404,17,523,15.4,160,304,436,24,ENG
98ea5115,0,4,1,16.5,-1.5,95,278,743,125,22364.3,81,3750.3,232,32,702,18.0,48,197,662,24,ENG
99aa1a84,0,1,0,6.4,2.4,35,71,124,17,4786.4,15,835.5,45,7,234,19.5,12,56,109,24,ENG
9e5708be,0,4,1,20.0,-6.0,117,355,453,63,18663.6,141,7444.8,339,24,134,11.2,106,214,312,24,ENG
a92ab7be,0,5,0,47.4,-5.6,210,558,1050,99,36960.0,245,11196.5,460,28,364,13.0,147,313,805,24,ENG
a9dc785c,1,3,1,47.6,2.6,148,434,731,136,26608.4,195,8775.0,363,25,383,13.7,115,239,536,24,ENG
c1242d4e,0,0,0,5.6,1.6,18,44,171,16,4702.5,9,410.4,46,5,133,16.7,5,35,162,24,ENG
cf134113,0,2,0,17.4,-0.6,36,87,576,88,13420.8,56,963.2,151,14,159,13.3,6,31,520,24,ENG
e5a76dfe,0,3,0,19.7,-2.3,39,148,226,28,8610.6,55,2986.5,145,2,226,16.2,45,93,171,24,ENG
e7ee38c3,1,0,0,3.6,-1.4,7,24,73,6,2073.2,10,394.0,17,2,10,10.2,5,14,63,24,ENG
e9c0c1b2,1,8,1,46.2,3.2,120,404,1042,111,32510.4,140,6230.0,491,33,399,13.3,81,264,902,24,ENG
0107757e,0,0,0,1.2,0.2,2,2,19,5,427.5,8,172.8,9,0,63,21.1,0,-6,11,24,EL
0341a8ec,1,1,0,6.0,0.0,27,80,138,17,5092.2,44,1839.2,98,4,24,8.1,22,36,94,24,EL
05160902,0,0,0,12.0,0.0,22,87,134,18,4435.4,63,2853.9,77,2,125,13.9,37,24,71,24,EL
0a26ec79,0,2,0,2.6,-0.4,5,16,26,4,1092.0,8,196.8,21,1,0,11.0,2,8,18,24,EL
0e09dd0d,0,0,0,2.0,-3.0,2,14,54,9,1420.2,15,544.5,42,3,32,16.2,4,-1,39,24,EL
10072610,0,1,0,2.8,0.8,12,28,52,5,1596.4,11,633.6,24,3,59,14.8,10,17,41,24,EL
17c602ca,0,3,1,6.5,-1.5,12,40,100,22,2840.0,36,1184.4,48,3,80,13.4,13,4,64,24,EL
1d2d5cc8,0,1,0,11.4,1.4,20,51,193,32,5442.6,36,1281.6,67,5,36,12.0,12,15,157,24,EL
1f994616,0,0,0,4.5,0.5,16,48,143,18,3961.1,23,1152.3,70,6,33,11.3,16,25,120,24,EL
20b9f052,0,1,0,14.4,-0.6,44,146,282,28,10067.4,48,2668.8,112,9,54,10.8,38,98,234,24,EL
27d902c8,0,0,0,7.6,2.6,19,42,114,16,3192.0,29,1023.7,37,0,158,19.8,14,13,85,24,EL
28300a16,0,3,0,7.5,-1.5,9,22,156,15,3822.0,12,224.4,41,0,336,22.4,2,10,144,24,EL
2f18d0b8,0,0,0,1.6,-0.4,13,42,106,18,3572.2,10,475.0,35,2,128,18.3,5,32,96,24,EL
2f965a72,0,0,0,0.9,-1.1,3,6,18,6,430.2,11,283.8,11,0,22,22.0,3,-5,7,24,EL
40e57039,1,2,0,13.0,-4.0,19,42,136,30,3821.6,48,1051.2,55,1,217,21.7,5,-6,88,24,EL
41f0b196,0,0,0,4.6,1.6,9,39,97,19,2958.5,25,1112.5,61,2,44,14.9,13,14,72,24,EL
45922f6d,0,1,0,2.9,-0.1,4,16,40,9,1376.0,5,141.0,19,0,14,14.8,1,11,35,24,EL
4c5039bd,0,2,0,10.2,-3.8,22,93,123,17,4797.0,53,2703.0,60,6,119,17.1,38,40,70,24,EL
55b93ae0,0,2,0,9.0,2.0,9,16,53,15,1415.1,18,496.8,24,1,168,18.7,4,-2,35,24,EL
59f0c185,0,0,0,1.7,-0.3,4,11,26,5,1019.2,2,62.0,5,0,63,21.0,0,9,24,24,EL
60713cb3,1,1,2,14.6,-0.4,49,150,175,28,8155.0,52,2818.4,126,10,26,8.8,36,98,123,24,EL
60d90c55,0,0,0,3.5,0.5,8,21,64,18,1824.0,11,536.8,40,3,0,8.8,8,10,53,24,EL
62d7ef38,0,1,1,7.9,-0.1,22,61,269,46,7558.9,27,772.2,74,8,85,12.2,6,34,242,24,EL
65d62814,0,0,0,5.8,-1.2,22,62,187,19,5553.9,36,1062.0,48,3,118,16.9,10,26,151,24,EL
6989550f,1,0,0,9.1,1.1,18,59,142,19,4998.4,12,644.4,51,5,90,15.1,7,47,130,24,EL
6b91b999,0,1,1,9.8,-0.2,39,113,199,28,6586.9,69,3270.6,128,3,24,12.4,44,44,130,24,EL
7a2e46a8,0,0,0,0.4,0.4,2,6,34,5,819.4,7,282.1,15,1,74,18.7,2,-1,27,24,EL
7b433ed0,0,1,0,15.9,-6.1,51,156,374,50,11743.6,74,3396.6,111,5,213,16.4,43,82,300,24,EL
7b5f516f,0,0,0,0.0,0.0,2,4,2,1,68.0,3,189.0,4,0,0,0.0,3,1,-1,24,EL
8a6ab963,0,2,1,16.6,-0.4,60,195,302,36,11294.8,92,4489.6,174,12,34,11.6,64,103,210,24,EL
8e3cf6ce,1,1,1,12.0,-3.0,14,48,164,23,4674.0,37,902.8,88,5,39,13.1,8,11,127,24,EL
8ec56e62,0,0,0,1.3,0.0,3,18,35,9,1204.0,7,427.7,15,2,0,12.4,7,11,28,24,EL
9321b8ed,0,0,0,0.7,-0.3,2,4,23,4,581.9,2,26.0,6,0,0,10.0,0,2,21,24,EL
9328b835,0,0,0,4.9,1.9,36,74,148,30,5224.4,37,1198.8,82,6,58,14.7,12,37,111,24,EL
967f34d3,0,0,0,1.0,0.0,3,10,33,2,811.8,4,224.0,6,0,56,28.0,3,6,29,24,EL
99351886,0,2,0,9.2,1.2,27,83,162,24,6253.2,30,1356.0,57,4,228,17.6,14,53,132,24,EL
a111cf41,0,0,0,6.7,0.7,30,67,185,33,5457.5,34,1560.6,56,4,222,17.1,20,33,151,24,EL
a2abe631,0,0,0,6.4,0.4,13,50,96,11,3504.0,16,776.0,22,2,92,15.4,10,34,80,24,EL
a88c2e88,0,3,1,9.7,-2.3,46,114,180,23,6786.0,44,2156.0,54,5,96,16.0,27,70,136,24,EL
ac4003af,0,0,0,0.5,-0.5,0,3,10,4,322.0,5,86.0,7,0,0,0.0,0,-2,5,24,EL
b90c4a43,0,1,0,7.8,-1.2,17,61,187,9,6040.1,34,1081.2,51,2,0,10.1,9,27,153,24,EL
bc67a0e1,0,0,0,9.9,3.9,15,33,202,33,4625.8,45,1192.5,59,4,131,16.4,10,-12,157,24,EL
bcf5058a,0,1,0,7.8,0.8,32,104,256,45,8217.6,65,2645.5,135,13,54,10.8,29,39,191,24,EL
cc70a1d5,0,1,1,9.9,1.9,31,102,192,42,6835.2,73,2949.2,116,5,100,14.4,33,29,119,24,EL
cf134113,0,0,0,0.9,0.9,10,24,95,15,2603.0,13,332.8,44,3,29,14.7,2,11,82,24,EL
db3164e1,0,0,0,0.9,-0.1,8,22,33,0,1155.0,12,717.6,15,0,84,28.0,10,10,21,24,EL
dbd1b101,0,2,0,13.7,-0.3,59,169,444,42,14341.2,63,3005.1,109,6,58,11.6,37,106,381,24,EL
e0ee850b,0,1,0,5.0,1.0,10,35,102,18,3253.8,12,409.2,27,2,0,9.6,4,23,90,24,EL
e358587b,0,0,1,10.4,0.4,21,67,233,34,6733.7,36,1180.8,91,4,43,14.5,12,31,197,24,EL
ea83bfa6,0,1,0,3.4,-1.6,11,40,98,10,3087.0,35,1267.0,35,1,85,17.0,13,5,63,24,EL
eb6fac77,0,1,0,2.6,-0.4,8,20,48,10,1444.8,12,628.8,22,2,25,12.8,8,8,36,24,EL
eca17cf2,0,2,0,6.0,-1.0,12,34,65,9,2086.5,18,950.4,26,1,0,7.0,12,16,47,24,EL
ef3909cd,0,0,0,5.6,-0.4,3,5,57,9,1390.8,7,156.1,20,0,147,21.1,0,-2,50,24,EL
f05b0000,0,0,0,1.0,0.0,0,5,2,0,151.0,3,210.0,0,0,0,0.0,3,2,-1,24,EL
f0e4c69e,0,3,0,11.6,2.6,25,93,152,24,5943.2,49,2484.3,94,10,55,11.0,30,44,103,24,EL
f3e82e37,0,0,0,4.6,0.6,21,37,210,48,5754.0,29,1133.9,36,4,170,17.0,10,8,181,24,EL
f7b10c66,0,0,1,5.3,2.3,16,35,70,13,2450.0,10,337.0,22,2,10,10.4,4,25,60,24,EL
fa462ff0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,24,EL
fcb38f57,0,1,0,4.9,-0.1,8,24,101,16,2646.2,19,634.6,61,6,0,8.3,7,5,82,24,EL
fd7383b8,0,3,0,14.1,1.1,20,102,205,45,7851.5,32,1430.4,87,7,94,13.5,15,70,173,24,EL
0107757e,1,8,1,49.1,-1.9,119,304,841,145,25482.3,191,7468.1,533,28,414,13.8,86,113,650,24,SPA
0166a73e,0,5,1,37.7,6.7,113,372,1480,152,40404.0,121,4840.0,439,26,1547,18.2,54,251,1359,24,SPA
10072610,0,0,1,5.5,1.5,38,80,169,30,5171.4,60,2406.0,101,4,75,12.6,29,20,109,24,SPA
12c6cbef,0,2,1,27.8,-0.2,73,186,388,88,12493.6,110,4873.0,195,6,163,12.6,64,76,278,24,SPA
28d596a0,0,0,1,9.3,1.3,24,72,342,54,9063.0,59,1705.1,138,4,155,15.5,14,13,283,24,SPA
2ae958ab,1,0,0,3.7,-0.3,10,35,58,15,2099.6,24,1063.2,51,2,24,12.3,12,11,34,24,SPA
30061f53,0,0,0,0.7,0.7,10,18,23,3,966.0,9,487.8,12,0,23,23.0,6,9,14,24,SPA
3061e1ec,0,1,0,15.8,4.8,23,75,458,84,11221.0,100,2790.0,231,24,256,12.8,19,-25,358,24,SPA
3318286e,0,7,0,50.2,-0.8,131,454,798,120,28568.4,226,10509.0,463,24,488,14.8,140,228,572,24,SPA
374ee424,0,5,1,27.5,0.5,155,349,839,94,26764.1,137,7069.2,323,16,748,17.0,93,212,702,24,SPA
58ad9383,1,4,0,36.9,1.9,270,650,745,79,33823.0,248,13441.6,426,29,356,13.7,182,402,497,24,SPA
5dcf3e90,0,2,2,30.8,6.8,184,558,788,119,30968.4,194,11795.2,361,23,713,17.4,163,364,594,24,SPA
63d17038,0,7,0,37.7,1.7,123,346,909,134,27633.6,190,8778.0,435,30,296,12.9,103,156,719,24,SPA
67669ce7,0,0,0,0.9,-0.1,7,20,26,2,1034.8,7,412.3,9,1,45,22.8,6,13,19,24,SPA
6c4776b1,0,4,0,39.0,1.0,256,648,740,92,32708.0,224,13888.0,439,44,368,11.9,194,424,516,24,SPA
6f51e382,0,1,0,17.9,0.9,66,117,618,78,16129.8,111,3341.1,256,10,334,15.2,27,6,507,24,SPA
6fb59070,0,1,1,7.8,-2.2,14,47,88,10,3141.6,17,1055.7,36,4,190,17.3,14,30,71,24,SPA
8f8c6934,0,5,0,45.4,2.4,283,753,782,92,36363.0,243,14288.4,365,15,1062,18.0,214,510,539,24,SPA
9970da54,0,3,2,36.1,2.1,232,604,724,104,31783.6,261,12084.3,443,21,356,13.7,169,343,463,24,SPA
a01c3d54,0,1,0,5.5,-1.5,32,71,115,13,4726.5,17,861.9,47,1,105,21.1,12,54,98,24,SPA
a2c1a8d3,0,0,0,1.4,-0.6,4,14,31,7,908.3,6,430.2,9,0,16,16.5,6,8,25,24,SPA
a4995f48,0,5,0,37.8,1.8,226,533,757,77,31037.0,177,9150.9,387,24,499,16.1,127,356,580,24,SPA
